"date","time","wind_alt","wspd","wd_char","day_local","dir","take_off","rad","u","v"
"01/03/2023",22:59:00,10,2.8,"E","20230302",90,"09",1.5707963267949,-2.8,0
"01/03/2023",NA,100,1.9,"E","20230302",90,"09",1.5707963267949,-1.9,0
"01/03/2023",NA,200,1.8,"E","20230302",90,"09",1.5707963267949,-1.8,0
"01/03/2023",NA,300,1.9,"E","20230302",90,"09",1.5707963267949,-1.9,0
"01/03/2023",NA,400,1.7,"E","20230302",90,"09",1.5707963267949,-1.7,0
"01/03/2023",23:02:00,500,1.9,"E","20230302",90,"09",1.5707963267949,-1.9,0
"01/03/2023",NA,600,2.5,"E","20230302",90,"09",1.5707963267949,-2.5,0
"01/03/2023",NA,700,2.7,"E","20230302",90,"09",1.5707963267949,-2.7,0
"01/03/2023",NA,800,2.6,"E","20230302",90,"09",1.5707963267949,-2.6,0
"01/03/2023",NA,900,3,"E","20230302",90,"09",1.5707963267949,-3,0
"01/03/2023",23:05:00,1000,3.5,"E","20230302",90,"09",1.5707963267949,-3.5,0
"01/03/2023",NA,1100,6.4,"E","20230302",90,"09",1.5707963267949,-6.4,0
"01/03/2023",NA,1200,5.6,"E","20230302",90,"09",1.5707963267949,-5.6,0
"01/03/2023",NA,1300,6.1,"E","20230302",90,"09",1.5707963267949,-6.1,0
"01/03/2023",NA,1400,6.3,"E","20230302",90,"09",1.5707963267949,-6.3,0
"01/03/2023",23:08:00,1500,6.1,"E","20230302",90,"09",1.5707963267949,-6.1,0
"02/03/2023",02:00:00,10,4.7,"ESE","20230302",112.5,"12",1.96349540849362,-4.342,1.799
"02/03/2023",NA,100,3.5,"ESE","20230302",112.5,"12",1.96349540849362,-3.234,1.339
"02/03/2023",NA,200,3.3,"ESE","20230302",112.5,"12",1.96349540849362,-3.049,1.263
"02/03/2023",NA,300,3.8,"ESE","20230302",112.5,"12",1.96349540849362,-3.511,1.454
"02/03/2023",NA,400,3.7,"ESE","20230302",112.5,"12",1.96349540849362,-3.418,1.416
"02/03/2023",02:03:00,500,3.5,"ESE","20230302",112.5,"12",1.96349540849362,-3.234,1.339
"02/03/2023",NA,600,3.1,"ESE","20230302",112.5,"12",1.96349540849362,-2.864,1.186
"02/03/2023",NA,700,2.6,"ESE","20230302",112.5,"12",1.96349540849362,-2.402,0.995
"02/03/2023",NA,800,3,"ESE","20230302",112.5,"12",1.96349540849362,-2.772,1.148
"02/03/2023",NA,900,4,"ESE","20230302",112.5,"12",1.96349540849362,-3.696,1.531
"02/03/2023",02:05:00,1000,4.3,"ESE","20230302",112.5,"12",1.96349540849362,-3.973,1.646
"02/03/2023",NA,1100,4.9,"ESE","20230302",112.5,"12",1.96349540849362,-4.527,1.875
"02/03/2023",NA,1200,5.4,"ESE","20230302",112.5,"12",1.96349540849362,-4.989,2.066
"02/03/2023",NA,1300,5.4,"SE","20230302",135,"12",2.35619449019234,-3.818,3.818
"02/03/2023",NA,1400,4.8,"SE","20230302",135,"12",2.35619449019234,-3.394,3.394
"02/03/2023",02:08:00,1500,4.7,"SE","20230302",135,"12",2.35619449019234,-3.323,3.323
"02/03/2023",05:00:00,10,5.2,"SE","20230302",135,"15",2.35619449019234,-3.677,3.677
"02/03/2023",NA,100,4.8,"SE","20230302",135,"15",2.35619449019234,-3.394,3.394
"02/03/2023",NA,200,4.4,"SE","20230302",135,"15",2.35619449019234,-3.111,3.111
"02/03/2023",NA,300,5.5,"SE","20230302",135,"15",2.35619449019234,-3.889,3.889
"02/03/2023",NA,400,4.4,"SE","20230302",135,"15",2.35619449019234,-3.111,3.111
"02/03/2023",05:03:00,500,4.9,"SE","20230302",135,"15",2.35619449019234,-3.465,3.465
"02/03/2023",NA,600,5,"SE","20230302",135,"15",2.35619449019234,-3.536,3.536
"02/03/2023",NA,700,4.5,"E","20230302",90,"15",1.5707963267949,-4.5,0
"02/03/2023",NA,800,5.3,"E","20230302",90,"15",1.5707963267949,-5.3,0
"02/03/2023",NA,900,5.9,"SE","20230302",135,"15",2.35619449019234,-4.172,4.172
"02/03/2023",05:06:00,1000,5.9,"SE","20230302",135,"15",2.35619449019234,-4.172,4.172
"02/03/2023",NA,1100,6,"SE","20230302",135,"15",2.35619449019234,-4.243,4.243
"02/03/2023",NA,1200,5.3,"SE","20230302",135,"15",2.35619449019234,-3.748,3.748
"02/03/2023",NA,1300,5.1,"SE","20230302",135,"15",2.35619449019234,-3.606,3.606
"02/03/2023",NA,1400,4.8,"SE","20230302",135,"15",2.35619449019234,-3.394,3.394
"02/03/2023",05:09:00,1500,4.6,"SE","20230302",135,"15",2.35619449019234,-3.253,3.253
"02/03/2023",23:00:00,10,8.7,"SE","20230303",135,"09",2.35619449019234,-6.152,6.152
"02/03/2023",NA,100,7.9,"SE","20230303",135,"09",2.35619449019234,-5.586,5.586
"02/03/2023",NA,200,7,"SE","20230303",135,"09",2.35619449019234,-4.95,4.95
"02/03/2023",NA,300,6.7,"SE","20230303",135,"09",2.35619449019234,-4.738,4.738
"02/03/2023",NA,400,6.3,"SE","20230303",135,"09",2.35619449019234,-4.455,4.455
"02/03/2023",23:03:00,500,6.1,"SE","20230303",135,"09",2.35619449019234,-4.313,4.313
"02/03/2023",NA,600,5.9,"SE","20230303",135,"09",2.35619449019234,-4.172,4.172
"02/03/2023",NA,700,5.9,"SE","20230303",135,"09",2.35619449019234,-4.172,4.172
"02/03/2023",NA,800,5.7,"SE","20230303",135,"09",2.35619449019234,-4.031,4.031
"02/03/2023",NA,900,5.1,"SE","20230303",135,"09",2.35619449019234,-3.606,3.606
"02/03/2023",23:06:00,1000,4.3,"SE","20230303",135,"09",2.35619449019234,-3.041,3.041
"02/03/2023",NA,1100,3.9,"SE","20230303",135,"09",2.35619449019234,-2.758,2.758
"02/03/2023",NA,1200,3.6,"SE","20230303",135,"09",2.35619449019234,-2.546,2.546
"02/03/2023",NA,1300,3.3,"SE","20230303",135,"09",2.35619449019234,-2.333,2.333
"02/03/2023",NA,1400,4,"SE","20230303",135,"09",2.35619449019234,-2.828,2.828
"02/03/2023",23:09:00,1500,4.9,"SE","20230303",135,"09",2.35619449019234,-3.465,3.465
"03/03/2023",02:00:00,10,6.9,"SE","20230303",135,"12",2.35619449019234,-4.879,4.879
"03/03/2023",NA,100,6.7,"SE","20230303",135,"12",2.35619449019234,-4.738,4.738
"03/03/2023",NA,200,6.5,"SE","20230303",135,"12",2.35619449019234,-4.596,4.596
"03/03/2023",NA,300,6.2,"SE","20230303",135,"12",2.35619449019234,-4.384,4.384
"03/03/2023",NA,400,6.1,"SE","20230303",135,"12",2.35619449019234,-4.313,4.313
"03/03/2023",02:03:00,500,6,"SE","20230303",135,"12",2.35619449019234,-4.243,4.243
"03/03/2023",NA,600,5.8,"SE","20230303",135,"12",2.35619449019234,-4.101,4.101
"03/03/2023",NA,700,5.4,"SE","20230303",135,"12",2.35619449019234,-3.818,3.818
"03/03/2023",NA,800,5.4,"SE","20230303",135,"12",2.35619449019234,-3.818,3.818
"03/03/2023",NA,900,4.9,"SE","20230303",135,"12",2.35619449019234,-3.465,3.465
"03/03/2023",02:05:00,1000,4.9,"SE","20230303",135,"12",2.35619449019234,-3.465,3.465
"03/03/2023",NA,1100,4.9,"SE","20230303",135,"12",2.35619449019234,-3.465,3.465
"03/03/2023",NA,1200,5.1,"SE","20230303",135,"12",2.35619449019234,-3.606,3.606
"03/03/2023",NA,1300,5.9,"SE","20230303",135,"12",2.35619449019234,-4.172,4.172
"03/03/2023",NA,1400,5.8,"SE","20230303",135,"12",2.35619449019234,-4.101,4.101
"03/03/2023",02:08:00,1500,6,"SE","20230303",135,"12",2.35619449019234,-4.243,4.243
"03/03/2023",05:00:00,10,9.2,"SE","20230303",135,"15",2.35619449019234,-6.505,6.505
"03/03/2023",NA,100,9,"SE","20230303",135,"15",2.35619449019234,-6.364,6.364
"03/03/2023",NA,200,8.4,"SE","20230303",135,"15",2.35619449019234,-5.94,5.94
"03/03/2023",NA,300,8.4,"SE","20230303",135,"15",2.35619449019234,-5.94,5.94
"03/03/2023",NA,400,8.6,"SE","20230303",135,"15",2.35619449019234,-6.081,6.081
"03/03/2023",05:03:00,500,8,"SE","20230303",135,"15",2.35619449019234,-5.657,5.657
"03/03/2023",NA,600,7.6,"SE","20230303",135,"15",2.35619449019234,-5.374,5.374
"03/03/2023",NA,700,7.8,"SE","20230303",135,"15",2.35619449019234,-5.515,5.515
"03/03/2023",NA,800,7.4,"SE","20230303",135,"15",2.35619449019234,-5.233,5.233
"03/03/2023",NA,900,6.6,"SE","20230303",135,"15",2.35619449019234,-4.667,4.667
"03/03/2023",05:06:00,1000,6.8,"SE","20230303",135,"15",2.35619449019234,-4.808,4.808
"03/03/2023",NA,1100,6.4,"SE","20230303",135,"15",2.35619449019234,-4.525,4.525
"03/03/2023",NA,1200,6.5,"SE","20230303",135,"15",2.35619449019234,-4.596,4.596
"03/03/2023",NA,1300,6.5,"SE","20230303",135,"15",2.35619449019234,-4.596,4.596
"03/03/2023",NA,1400,6.7,"SE","20230303",135,"15",2.35619449019234,-4.738,4.738
"03/03/2023",05:09:00,1500,5.9,"SE","20230303",135,"15",2.35619449019234,-4.172,4.172
"03/03/2023",23:00:00,10,12.6,"SE","20230304",135,"09",2.35619449019234,-8.91,8.91
"03/03/2023",NA,100,12.4,"SE","20230304",135,"09",2.35619449019234,-8.768,8.768
"03/03/2023",NA,200,12.3,"SE","20230304",135,"09",2.35619449019234,-8.697,8.697
"03/03/2023",NA,300,11.7,"SE","20230304",135,"09",2.35619449019234,-8.273,8.273
"03/03/2023",NA,400,11.9,"SE","20230304",135,"09",2.35619449019234,-8.415,8.415
"03/03/2023",23:03:00,500,11.4,"SE","20230304",135,"09",2.35619449019234,-8.061,8.061
"03/03/2023",NA,600,11,"SE","20230304",135,"09",2.35619449019234,-7.778,7.778
"03/03/2023",NA,700,10.7,"SE","20230304",135,"09",2.35619449019234,-7.566,7.566
"03/03/2023",NA,800,10.4,"SE","20230304",135,"09",2.35619449019234,-7.354,7.354
"03/03/2023",NA,900,10.1,"SE","20230304",135,"09",2.35619449019234,-7.142,7.142
"03/03/2023",23:06:00,1000,9.6,"SE","20230304",135,"09",2.35619449019234,-6.788,6.788
"03/03/2023",NA,1100,8.3,"SE","20230304",135,"09",2.35619449019234,-5.869,5.869
"03/03/2023",NA,1200,7.5,"SE","20230304",135,"09",2.35619449019234,-5.303,5.303
"03/03/2023",NA,1300,7.2,"SE","20230304",135,"09",2.35619449019234,-5.091,5.091
"03/03/2023",NA,1400,6.7,"SE","20230304",135,"09",2.35619449019234,-4.738,4.738
"03/03/2023",23:09:00,1500,8,"SE","20230304",135,"09",2.35619449019234,-5.657,5.657
"04/03/2023",23:02:00,10,12.5,"SE","20230305",135,"09",2.35619449019234,-8.839,8.839
"04/03/2023",NA,100,11,"SE","20230305",135,"09",2.35619449019234,-7.778,7.778
"04/03/2023",NA,200,10.6,"SE","20230305",135,"09",2.35619449019234,-7.495,7.495
"04/03/2023",NA,300,10.9,"SE","20230305",135,"09",2.35619449019234,-7.707,7.707
"04/03/2023",NA,400,10.5,"SE","20230305",135,"09",2.35619449019234,-7.425,7.425
"04/03/2023",23:06:00,500,9.8,"SE","20230305",135,"09",2.35619449019234,-6.93,6.93
"04/03/2023",NA,600,9.7,"SE","20230305",135,"09",2.35619449019234,-6.859,6.859
"04/03/2023",NA,700,9.8,"SE","20230305",135,"09",2.35619449019234,-6.93,6.93
"04/03/2023",NA,800,10.3,"SE","20230305",135,"09",2.35619449019234,-7.283,7.283
"04/03/2023",NA,900,10.1,"SE","20230305",135,"09",2.35619449019234,-7.142,7.142
"04/03/2023",23:09:00,1000,9.4,"SE","20230305",135,"09",2.35619449019234,-6.647,6.647
"04/03/2023",NA,1100,8.8,"SE","20230305",135,"09",2.35619449019234,-6.223,6.223
"04/03/2023",NA,1200,9.3,"SE","20230305",135,"09",2.35619449019234,-6.576,6.576
"04/03/2023",NA,1300,9,"SE","20230305",135,"09",2.35619449019234,-6.364,6.364
"04/03/2023",NA,1400,8.2,"SE","20230305",135,"09",2.35619449019234,-5.798,5.798
"04/03/2023",23:11:00,1500,7.8,"SE","20230305",135,"09",2.35619449019234,-5.515,5.515
"05/03/2023",02:00:00,10,12.5,"SE","20230305",135,"12",2.35619449019234,-8.839,8.839
"05/03/2023",NA,100,12.8,"SE","20230305",135,"12",2.35619449019234,-9.051,9.051
"05/03/2023",NA,200,12.8,"SE","20230305",135,"12",2.35619449019234,-9.051,9.051
"05/03/2023",NA,300,12.1,"SE","20230305",135,"12",2.35619449019234,-8.556,8.556
"05/03/2023",NA,400,12.4,"SE","20230305",135,"12",2.35619449019234,-8.768,8.768
"05/03/2023",02:03:00,500,12.4,"SE","20230305",135,"12",2.35619449019234,-8.768,8.768
"05/03/2023",NA,600,12.4,"SE","20230305",135,"12",2.35619449019234,-8.768,8.768
"05/03/2023",NA,700,12.4,"SE","20230305",135,"12",2.35619449019234,-8.768,8.768
"05/03/2023",NA,800,12.4,"SE","20230305",135,"12",2.35619449019234,-8.768,8.768
"05/03/2023",NA,900,12.4,"SE","20230305",135,"12",2.35619449019234,-8.768,8.768
"05/03/2023",02:06:00,1000,12.4,"SE","20230305",135,"12",2.35619449019234,-8.768,8.768
"05/03/2023",NA,1100,12.4,"SE","20230305",135,"12",2.35619449019234,-8.768,8.768
"05/03/2023",NA,1200,12.4,"SE","20230305",135,"12",2.35619449019234,-8.768,8.768
"05/03/2023",NA,1300,12.4,"SE","20230305",135,"12",2.35619449019234,-8.768,8.768
"05/03/2023",NA,1400,12.4,"SE","20230305",135,"12",2.35619449019234,-8.768,8.768
"05/03/2023",02:09:00,1500,10,"SE","20230305",135,"12",2.35619449019234,-7.071,7.071
"05/03/2023",05:00:00,10,10.1,"SE","20230305",135,"15",2.35619449019234,-7.142,7.142
"05/03/2023",NA,100,8.1,"SE","20230305",135,"15",2.35619449019234,-5.728,5.728
"05/03/2023",NA,200,8.2,"SE","20230305",135,"15",2.35619449019234,-5.798,5.798
"05/03/2023",NA,300,8.1,"SE","20230305",135,"15",2.35619449019234,-5.728,5.728
"05/03/2023",NA,400,8.1,"SE","20230305",135,"15",2.35619449019234,-5.728,5.728
"05/03/2023",05:03:00,500,8.3,"SE","20230305",135,"15",2.35619449019234,-5.869,5.869
"05/03/2023",NA,600,7.7,"SE","20230305",135,"15",2.35619449019234,-5.445,5.445
"05/03/2023",NA,700,7.7,"SE","20230305",135,"15",2.35619449019234,-5.445,5.445
"05/03/2023",NA,800,7.5,"SE","20230305",135,"15",2.35619449019234,-5.303,5.303
"05/03/2023",NA,900,7.1,"SE","20230305",135,"15",2.35619449019234,-5.02,5.02
"05/03/2023",05:06:00,1000,6.8,"SE","20230305",135,"15",2.35619449019234,-4.808,4.808
"05/03/2023",NA,1100,6.7,"SE","20230305",135,"15",2.35619449019234,-4.738,4.738
"05/03/2023",NA,1200,6.4,"SE","20230305",135,"15",2.35619449019234,-4.525,4.525
"05/03/2023",NA,1300,6.2,"SE","20230305",135,"15",2.35619449019234,-4.384,4.384
"05/03/2023",NA,1400,6.2,"SE","20230305",135,"15",2.35619449019234,-4.384,4.384
"05/03/2023",05:09:00,1500,6.2,"SE","20230305",135,"15",2.35619449019234,-4.384,4.384
"05/03/2023",23:02:00,10,6.7,"E","20230306",90,"09",1.5707963267949,-6.7,0
"05/03/2023",NA,100,6,"E","20230306",90,"09",1.5707963267949,-6,0
"05/03/2023",NA,200,5.8,"E","20230306",90,"09",1.5707963267949,-5.8,0
"05/03/2023",NA,300,5.6,"E","20230306",90,"09",1.5707963267949,-5.6,0
"05/03/2023",NA,400,5.2,"ESE","20230306",112.5,"09",1.96349540849362,-4.804,1.99
"05/03/2023",23:05:00,500,5.3,"ESE","20230306",112.5,"09",1.96349540849362,-4.897,2.028
"05/03/2023",NA,600,5.4,"ESE","20230306",112.5,"09",1.96349540849362,-4.989,2.066
"05/03/2023",NA,700,5.4,"ESE","20230306",112.5,"09",1.96349540849362,-4.989,2.066
"05/03/2023",NA,800,5.4,"ESE","20230306",112.5,"09",1.96349540849362,-4.989,2.066
"05/03/2023",NA,900,5.3,"ESE","20230306",112.5,"09",1.96349540849362,-4.897,2.028
"05/03/2023",23:08:00,1000,5,"ESE","20230306",112.5,"09",1.96349540849362,-4.619,1.913
"05/03/2023",NA,1100,5.1,"ESE","20230306",112.5,"09",1.96349540849362,-4.712,1.952
"05/03/2023",NA,1200,4.6,"ESE","20230306",112.5,"09",1.96349540849362,-4.25,1.76
"05/03/2023",NA,1300,4.4,"ESE","20230306",112.5,"09",1.96349540849362,-4.065,1.684
"05/03/2023",NA,1400,4.1,"ESE","20230306",112.5,"09",1.96349540849362,-3.788,1.569
"05/03/2023",23:10:00,1500,2.6,"ESE","20230306",112.5,"09",1.96349540849362,-2.402,0.995
"06/03/2023",02:00:00,10,5.1,"SE","20230306",135,"12",2.35619449019234,-3.606,3.606
"06/03/2023",NA,100,4.4,"SE","20230306",135,"12",2.35619449019234,-3.111,3.111
"06/03/2023",NA,200,4.1,"SE","20230306",135,"12",2.35619449019234,-2.899,2.899
"06/03/2023",NA,300,3.1,"SE","20230306",135,"12",2.35619449019234,-2.192,2.192
"06/03/2023",NA,400,3.5,"SE","20230306",135,"12",2.35619449019234,-2.475,2.475
"06/03/2023",02:03:00,500,3.5,"SE","20230306",135,"12",2.35619449019234,-2.475,2.475
"06/03/2023",NA,600,3.4,"SE","20230306",135,"12",2.35619449019234,-2.404,2.404
"06/03/2023",NA,700,3.3,"SE","20230306",135,"12",2.35619449019234,-2.333,2.333
"06/03/2023",NA,800,3.3,"SE","20230306",135,"12",2.35619449019234,-2.333,2.333
"06/03/2023",NA,900,3.2,"SE","20230306",135,"12",2.35619449019234,-2.263,2.263
"06/03/2023",02:06:00,1000,3.1,"SE","20230306",135,"12",2.35619449019234,-2.192,2.192
"06/03/2023",NA,1100,2.8,"SE","20230306",135,"12",2.35619449019234,-1.98,1.98
"06/03/2023",NA,1200,2.7,"SE","20230306",135,"12",2.35619449019234,-1.909,1.909
"06/03/2023",NA,1300,2.9,"SE","20230306",135,"12",2.35619449019234,-2.051,2.051
"06/03/2023",NA,1400,3,"SE","20230306",135,"12",2.35619449019234,-2.121,2.121
"06/03/2023",02:09:00,1500,2.1,"SE","20230306",135,"12",2.35619449019234,-1.485,1.485
"06/03/2023",05:00:00,10,5.6,"E","20230306",90,"15",1.5707963267949,-5.6,0
"06/03/2023",NA,100,4.4,"E","20230306",90,"15",1.5707963267949,-4.4,0
"06/03/2023",NA,200,3.9,"E","20230306",90,"15",1.5707963267949,-3.9,0
"06/03/2023",NA,300,3.6,"E","20230306",90,"15",1.5707963267949,-3.6,0
"06/03/2023",NA,400,3.5,"E","20230306",90,"15",1.5707963267949,-3.5,0
"06/03/2023",05:03:00,500,3.3,"E","20230306",90,"15",1.5707963267949,-3.3,0
"06/03/2023",NA,600,3.2,"E","20230306",90,"15",1.5707963267949,-3.2,0
"06/03/2023",NA,700,3.3,"E","20230306",90,"15",1.5707963267949,-3.3,0
"06/03/2023",NA,800,3.2,"E","20230306",90,"15",1.5707963267949,-3.2,0
"06/03/2023",NA,900,3.2,"E","20230306",90,"15",1.5707963267949,-3.2,0
"06/03/2023",05:06:00,1000,2.7,"E","20230306",90,"15",1.5707963267949,-2.7,0
"06/03/2023",NA,1100,1.9,"E","20230306",90,"15",1.5707963267949,-1.9,0
"06/03/2023",NA,1200,1.8,"E","20230306",90,"15",1.5707963267949,-1.8,0
"06/03/2023",NA,1300,1.7,"E","20230306",90,"15",1.5707963267949,-1.7,0
"06/03/2023",NA,1400,1.6,"E","20230306",90,"15",1.5707963267949,-1.6,0
"06/03/2023",05:09:00,1500,1.9,"E","20230306",90,"15",1.5707963267949,-1.9,0
"06/03/2023",23:01:00,10,2.3,"ESE","20230307",112.5,"09",1.96349540849362,-2.125,0.88
"06/03/2023",NA,100,0.9,"ESE","20230307",112.5,"09",1.96349540849362,-0.831,0.344
"06/03/2023",NA,200,0.7,"SE","20230307",135,"09",2.35619449019234,-0.495,0.495
"06/03/2023",NA,300,0.6,"SE","20230307",135,"09",2.35619449019234,-0.424,0.424
"06/03/2023",NA,400,0.9,"SE","20230307",135,"09",2.35619449019234,-0.636,0.636
"06/03/2023",23:06:00,500,0.4,"ESE","20230307",112.5,"09",1.96349540849362,-0.37,0.153
"06/03/2023",NA,600,0.4,"ESE","20230307",112.5,"09",1.96349540849362,-0.37,0.153
"06/03/2023",NA,700,0.9,"NNE","20230307",22.5,"09",0.392699081698724,-0.344,-0.831
"06/03/2023",NA,800,1.7,"NNE","20230307",22.5,"09",0.392699081698724,-0.651,-1.571
"06/03/2023",NA,900,1.8,"NNE","20230307",22.5,"09",0.392699081698724,-0.689,-1.663
"06/03/2023",23:09:00,1000,2.6,"NNE","20230307",22.5,"09",0.392699081698724,-0.995,-2.402
"06/03/2023",NA,1100,2.9,"NNE","20230307",22.5,"09",0.392699081698724,-1.11,-2.679
"06/03/2023",NA,1200,3.2,"NNE","20230307",22.5,"09",0.392699081698724,-1.225,-2.956
"06/03/2023",NA,1300,3.5,"NNE","20230307",22.5,"09",0.392699081698724,-1.339,-3.234
"06/03/2023",NA,1400,3.6,"NNE","20230307",22.5,"09",0.392699081698724,-1.378,-3.326
"06/03/2023",23:11:00,1500,4,"NNE","20230307",22.5,"09",0.392699081698724,-1.531,-3.696
"07/03/2023",02:00:00,10,3.1,"SE","20230307",135,"12",2.35619449019234,-2.192,2.192
"07/03/2023",NA,100,2.6,"SE","20230307",135,"12",2.35619449019234,-1.838,1.838
"07/03/2023",NA,200,2.7,"SE","20230307",135,"12",2.35619449019234,-1.909,1.909
"07/03/2023",NA,300,2.5,"SE","20230307",135,"12",2.35619449019234,-1.768,1.768
"07/03/2023",NA,400,2.5,"SE","20230307",135,"12",2.35619449019234,-1.768,1.768
"07/03/2023",02:03:00,500,1.7,"NE","20230307",45,"12",0.785398163397448,-1.202,-1.202
"07/03/2023",NA,600,0.7,"NE","20230307",45,"12",0.785398163397448,-0.495,-0.495
"07/03/2023",NA,700,1.2,"NE","20230307",45,"12",0.785398163397448,-0.849,-0.849
"07/03/2023",NA,800,1.7,"NE","20230307",45,"12",0.785398163397448,-1.202,-1.202
"07/03/2023",NA,900,1.5,"NE","20230307",45,"12",0.785398163397448,-1.061,-1.061
"07/03/2023",02:06:00,1000,1.5,"N","20230307",0,"12",0,0,-1.5
"07/03/2023",NA,1100,3,"N","20230307",0,"12",0,0,-3
"07/03/2023",NA,1200,3.9,"N","20230307",0,"12",0,0,-3.9
"07/03/2023",NA,1300,4.3,"N","20230307",0,"12",0,0,-4.3
"07/03/2023",NA,1400,4.8,"N","20230307",0,"12",0,0,-4.8
"07/03/2023",02:09:00,1500,5,"WNW","20230307",292.5,"12",5.10508806208341,4.619,-1.913
"07/03/2023",05:00:00,10,3.8,"SE","20230307",135,"15",2.35619449019234,-2.687,2.687
"07/03/2023",NA,100,2.8,"SE","20230307",135,"15",2.35619449019234,-1.98,1.98
"07/03/2023",NA,200,2.4,"SE","20230307",135,"15",2.35619449019234,-1.697,1.697
"07/03/2023",NA,300,1.8,"SE","20230307",135,"15",2.35619449019234,-1.273,1.273
"07/03/2023",NA,400,1.7,"E","20230307",90,"15",1.5707963267949,-1.7,0
"07/03/2023",05:03:00,500,1.9,"E","20230307",90,"15",1.5707963267949,-1.9,0
"07/03/2023",NA,600,2.1,"NE","20230307",45,"15",0.785398163397448,-1.485,-1.485
"07/03/2023",NA,700,2.6,"NE","20230307",45,"15",0.785398163397448,-1.838,-1.838
"07/03/2023",NA,800,3.1,"N","20230307",0,"15",0,0,-3.1
"07/03/2023",NA,900,3.2,"N","20230307",0,"15",0,0,-3.2
"07/03/2023",05:06:00,1000,3.6,"N","20230307",0,"15",0,0,-3.6
"07/03/2023",NA,1100,4.1,"N","20230307",0,"15",0,0,-4.1
"07/03/2023",NA,1200,3.9,"WNW","20230307",292.5,"15",5.10508806208341,3.603,-1.492
"07/03/2023",NA,1300,3.5,"WNW","20230307",292.5,"15",5.10508806208341,3.234,-1.339
"07/03/2023",NA,1400,3.1,"WNW","20230307",292.5,"15",5.10508806208341,2.864,-1.186
"07/03/2023",05:09:00,1500,3,"WNW","20230307",292.5,"15",5.10508806208341,2.772,-1.148
"07/03/2023",23:00:00,10,4.7,"NNE","20230308",22.5,"09",0.392699081698724,-1.799,-4.342
"07/03/2023",NA,100,3.9,"NNE","20230308",22.5,"09",0.392699081698724,-1.492,-3.603
"07/03/2023",NA,200,3.8,"NNE","20230308",22.5,"09",0.392699081698724,-1.454,-3.511
"07/03/2023",NA,300,3.5,"N","20230308",0,"09",0,0,-3.5
"07/03/2023",NA,400,3.1,"N","20230308",0,"09",0,0,-3.1
"07/03/2023",23:03:00,500,3.1,"N","20230308",0,"09",0,0,-3.1
"07/03/2023",NA,600,2.7,"N","20230308",0,"09",0,0,-2.7
"07/03/2023",NA,700,2.4,"N","20230308",0,"09",0,0,-2.4
"07/03/2023",NA,800,2.2,"N","20230308",0,"09",0,0,-2.2
"07/03/2023",NA,900,1.9,"N","20230308",0,"09",0,0,-1.9
"07/03/2023",23:06:00,1000,2.6,"N","20230308",0,"09",0,0,-2.6
"07/03/2023",NA,1100,1.8,"N","20230308",0,"09",0,0,-1.8
"07/03/2023",NA,1200,1.6,"N","20230308",0,"09",0,0,-1.6
"07/03/2023",NA,1300,1.7,"WNW","20230308",292.5,"09",5.10508806208341,1.571,-0.651
"07/03/2023",NA,1400,2,"WNW","20230308",292.5,"09",5.10508806208341,1.848,-0.765
"07/03/2023",23:09:00,1500,2.3,"WNW","20230308",292.5,"09",5.10508806208341,2.125,-0.88
"08/03/2023",02:00:00,10,2.8,"E","20230308",90,"12",1.5707963267949,-2.8,0
"08/03/2023",NA,100,2.5,"NNW","20230308",337.5,"12",5.89048622548086,0.957,-2.31
"08/03/2023",NA,200,2.6,"NNW","20230308",337.5,"12",5.89048622548086,0.995,-2.402
"08/03/2023",NA,300,2.6,"NNW","20230308",337.5,"12",5.89048622548086,0.995,-2.402
"08/03/2023",NA,400,2.9,"NNW","20230308",337.5,"12",5.89048622548086,1.11,-2.679
"08/03/2023",02:03:00,500,3,"N","20230308",0,"12",0,0,-3
"08/03/2023",NA,600,3.1,"N","20230308",0,"12",0,0,-3.1
"08/03/2023",NA,700,2.8,"N","20230308",0,"12",0,0,-2.8
"08/03/2023",NA,800,2.7,"N","20230308",0,"12",0,0,-2.7
"08/03/2023",NA,900,2.4,"N","20230308",0,"12",0,0,-2.4
"08/03/2023",02:06:00,1000,2.4,"N","20230308",0,"12",0,0,-2.4
"08/03/2023",NA,1100,2.1,"N","20230308",0,"12",0,0,-2.1
"08/03/2023",NA,1200,2.3,"N","20230308",0,"12",0,0,-2.3
"08/03/2023",NA,1300,2,"WNW","20230308",292.5,"12",5.10508806208341,1.848,-0.765
"08/03/2023",NA,1400,2,"WNW","20230308",292.5,"12",5.10508806208341,1.848,-0.765
"08/03/2023",02:09:00,1500,2.3,"WNW","20230308",292.5,"12",5.10508806208341,2.125,-0.88
"08/03/2023",05:00:00,10,3,"N","20230308",0,"15",0,0,-3
"08/03/2023",NA,100,2.7,"N","20230308",0,"15",0,0,-2.7
"08/03/2023",NA,200,2.7,"N","20230308",0,"15",0,0,-2.7
"08/03/2023",NA,300,2.6,"N","20230308",0,"15",0,0,-2.6
"08/03/2023",NA,400,2.7,"N","20230308",0,"15",0,0,-2.7
"08/03/2023",05:03:00,500,3,"N","20230308",0,"15",0,0,-3
"08/03/2023",NA,600,3.5,"N","20230308",0,"15",0,0,-3.5
"08/03/2023",NA,700,3.6,"N","20230308",0,"15",0,0,-3.6
"08/03/2023",NA,800,3.4,"N","20230308",0,"15",0,0,-3.4
