"day_local","take_off","datetime_utc","epoch","dji_lat","dji_long","dji_alt","temp","hum","pres","dewtemp","temp_k","svp","avp","mratio","pottemp","vpottemp","dji_status","wspd","dir","u","v"
20230309,15,2023-03-09 05:02:28,1678338148,-23.5044233511574,152.093418422285,414.82,24.52,95,963.22,23.67,298.02,30.72,29.19,19.44,301.23,304.8,"ascent",3,90,-3.039,0
20230309,15,2023-03-09 05:02:29,1678338149,-23.5044234776231,152.09341842102,417.97,24.49,95,962.85,23.64,297.99,30.67,29.14,19.41,301.23,304.8,"ascent",3,90,-3.027,0
20230309,15,2023-03-09 05:02:30,1678338150,-23.5044235061835,152.093418579024,421.12,24.46,95.1,962.58,23.62,297.96,30.61,29.11,19.4,301.22,304.79,"ascent",3,90,-3.015,0
20230309,15,2023-03-09 05:02:31,1678338151,-23.5044235409444,152.093418644703,424.12,24.44,95.2,962.18,23.62,297.94,30.58,29.11,19.4,301.24,304.81,"ascent",3,90,-3.003,0
20230309,15,2023-03-09 05:02:32,1678338152,-23.5044236255866,152.093418708995,426.97,24.41,95.3,961.9,23.61,297.91,30.52,29.09,19.39,301.23,304.8,"ascent",3,90,-2.991,0
20230309,15,2023-03-09 05:02:33,1678338153,-23.5044236973412,152.093418792712,429.82,24.4,95.4,961.6,23.62,297.9,30.5,29.1,19.41,301.25,304.82,"ascent",3,90,-2.979,0
20230309,15,2023-03-09 05:02:34,1678338154,-23.5044237401344,152.093418897763,432.82,24.35,95.4,961.19,23.57,297.85,30.41,29.01,19.36,301.24,304.79,"ascent",3,90,-2.967,0
20230309,15,2023-03-09 05:02:35,1678338155,-23.5044236450727,152.093418926488,435.97,24.33,95.3,960.88,23.53,297.83,30.38,28.95,19.32,301.25,304.8,"ascent",3,90,-2.955,0
20230309,15,2023-03-09 05:02:36,1678338156,-23.5044238268357,152.093418869879,438.96,24.3,95,960.55,23.45,297.8,30.32,28.81,19.23,301.24,304.78,"ascent",2.9,90,-2.942,0
20230309,15,2023-03-09 05:02:37,1678338157,-23.5044238390167,152.093419006491,441.77,24.26,94.9,960.25,23.39,297.76,30.25,28.71,19.17,301.23,304.75,"ascent",2.9,90,-2.93,0
20230309,15,2023-03-09 05:02:38,1678338158,-23.5044239713739,152.093419054846,444.95,24.24,94.9,959.91,23.37,297.74,30.21,28.67,19.15,301.24,304.76,"ascent",2.9,90,-2.918,0
20230309,15,2023-03-09 05:02:39,1678338159,-23.5044242064463,152.093419158372,448.11,24.24,94.9,959.59,23.37,297.74,30.21,28.67,19.16,301.27,304.79,"ascent",2.9,90,-2.906,0
20230309,15,2023-03-09 05:02:40,1678338160,-23.5044242407412,152.093419149852,451.07,24.21,94.9,959.31,23.34,297.71,30.16,28.62,19.13,301.26,304.78,"ascent",2.9,90,-2.894,0
20230309,15,2023-03-09 05:02:41,1678338161,-23.504424407799,152.093419284256,453.92,24.18,94.7,958.87,23.28,297.68,30.1,28.51,19.06,301.27,304.78,"ascent",2.9,90,-2.882,0
20230309,15,2023-03-09 05:02:42,1678338162,-23.5044244238941,152.093419382404,456.72,24.15,94.6,958.62,23.23,297.65,30.05,28.43,19.01,301.27,304.76,"ascent",2.9,90,-2.87,0
20230309,15,2023-03-09 05:02:43,1678338163,-23.5044243306965,152.093419424496,459.87,24.16,94.5,958.32,23.22,297.66,30.07,28.41,19.01,301.3,304.8,"ascent",2.9,90,-2.858,0
20230309,15,2023-03-09 05:02:44,1678338164,-23.5044243026968,152.093419505661,463.02,24.1,94.4,957.97,23.14,297.6,29.96,28.28,18.92,301.27,304.75,"ascent",2.8,90,-2.845,0
20230309,15,2023-03-09 05:02:45,1678338165,-23.5044244258618,152.093419628064,465.87,24.13,94.5,957.59,23.19,297.63,30.01,28.36,18.98,301.34,304.83,"ascent",2.8,90,-2.833,0
20230309,15,2023-03-09 05:02:46,1678338166,-23.5044244198642,152.093419632251,468.72,24.08,94.4,957.31,23.12,297.58,29.92,28.25,18.91,301.31,304.79,"ascent",2.8,90,-2.821,0
20230309,15,2023-03-09 05:02:47,1678338167,-23.504424475866,152.093419630472,471.87,24.07,94.4,956.94,23.11,297.57,29.91,28.23,18.91,301.34,304.81,"ascent",2.8,90,-2.809,0
20230309,15,2023-03-09 05:02:48,1678338168,-23.5044246226455,152.093419779678,475.02,24.07,94.5,956.65,23.13,297.57,29.91,28.26,18.93,301.36,304.84,"ascent",2.8,90,-2.797,0
20230309,15,2023-03-09 05:02:49,1678338169,-23.5044246143116,152.093419837001,478.02,24.02,94.5,956.29,23.08,297.52,29.82,28.18,18.88,301.34,304.81,"ascent",2.8,90,-2.785,0
20230309,15,2023-03-09 05:02:50,1678338170,-23.5044246151401,152.093419946163,480.87,24.01,94.4,955.99,23.05,297.51,29.8,28.13,18.86,301.36,304.83,"ascent",2.8,90,-2.773,0
20230309,15,2023-03-09 05:02:51,1678338171,-23.5044247068886,152.093420131301,483.72,23.99,94.4,955.67,23.03,297.49,29.76,28.1,18.84,301.37,304.83,"ascent",2.8,90,-2.761,0
20230309,15,2023-03-09 05:02:52,1678338172,-23.5044249008326,152.093420166325,486.87,23.96,94.3,955.32,22.99,297.46,29.71,28.02,18.79,301.37,304.82,"ascent",2.7,90,-2.748,0
20230309,15,2023-03-09 05:02:53,1678338173,-23.5044249073946,152.093420281374,490.02,23.93,94.2,955.03,22.94,297.43,29.66,27.94,18.74,301.37,304.81,"ascent",2.7,90,-2.736,0
20230309,15,2023-03-09 05:02:54,1678338174,-23.5044248507847,152.093420337158,493.01,23.93,94,954.69,22.9,297.43,29.66,27.88,18.71,301.4,304.84,"ascent",2.7,90,-2.724,0
20230309,15,2023-03-09 05:02:55,1678338175,-23.5044246750854,152.093420333218,495.82,23.9,93.8,954.33,22.84,297.4,29.6,27.77,18.64,301.4,304.83,"ascent",2.7,90,-2.712,0
20230309,15,2023-03-09 05:02:56,1678338176,-23.5044247117957,152.093420424585,498.67,23.85,93.5,954.03,22.74,297.35,29.51,27.6,18.53,301.38,304.78,"ascent",2.7,90,-2.7,0
20230309,15,2023-03-09 05:02:57,1678338177,-23.5044248096437,152.093420414262,501.83,23.83,93.3,953.72,22.68,297.33,29.48,27.5,18.47,301.38,304.78,"ascent",2.7,90,-2.685,0
20230309,15,2023-03-09 05:02:58,1678338178,-23.5044249417443,152.093420553672,504.99,23.82,93.3,953.35,22.67,297.32,29.46,27.49,18.46,301.41,304.8,"ascent",2.7,90,-2.671,0
20230309,15,2023-03-09 05:02:59,1678338179,-23.5044249281469,152.093420762921,507.96,23.81,93.2,953.01,22.64,297.31,29.44,27.44,18.44,301.43,304.82,"ascent",2.7,90,-2.656,0
20230309,15,2023-03-09 05:03:00,1678338180,-23.5044251097189,152.093420972571,510.82,23.79,92.8,952.71,22.55,297.29,29.41,27.29,18.34,301.43,304.81,"ascent",2.6,90,-2.641,0
20230309,15,2023-03-09 05:03:01,1678338181,-23.5044252165695,152.093420987671,513.67,23.81,92.9,952.38,22.59,297.31,29.44,27.35,18.39,301.48,304.87,"ascent",2.6,90,-2.626,0
20230309,15,2023-03-09 05:03:02,1678338182,-23.5044253254254,152.093421129593,516.81,23.79,93.1,952.09,22.61,297.29,29.41,27.38,18.41,301.49,304.88,"ascent",2.6,90,-2.612,0
20230309,15,2023-03-09 05:03:03,1678338183,-23.5044254107702,152.093421152018,519.65,23.78,93.1,951.71,22.6,297.28,29.39,27.36,18.41,301.51,304.9,"ascent",2.6,90,-2.597,0
20230309,15,2023-03-09 05:03:04,1678338184,-23.5044253998594,152.093421126847,522.5,23.81,93.7,951.46,22.73,297.31,29.44,27.59,18.57,301.57,304.98,"ascent",2.6,90,-2.582,0
20230309,15,2023-03-09 05:03:05,1678338185,-23.5044253907123,152.09342125139,525.5,23.78,93.7,951.05,22.7,297.28,29.39,27.54,18.55,301.57,304.99,"ascent",2.6,90,-2.568,0
20230309,15,2023-03-09 05:03:06,1678338186,-23.5044255592443,152.093421343734,528.54,23.73,93.6,950.71,22.64,297.23,29.3,27.43,18.48,301.55,304.95,"ascent",2.6,90,-2.553,0
20230309,15,2023-03-09 05:03:07,1678338187,-23.5044254963641,152.09342143641,531.81,23.67,93.5,950.35,22.56,297.17,29.2,27.3,18.39,301.53,304.91,"ascent",2.5,90,-2.538,0
20230309,15,2023-03-09 05:03:08,1678338188,-23.5044256164847,152.093421323241,535.02,23.69,93.5,950.02,22.58,297.19,29.23,27.33,18.42,301.58,304.96,"ascent",2.5,90,-2.524,0
20230309,15,2023-03-09 05:03:09,1678338189,-23.5044256623239,152.093421345742,537.87,23.67,93.4,949.69,22.54,297.17,29.2,27.27,18.39,301.59,304.97,"ascent",2.5,90,-2.509,0
20230309,15,2023-03-09 05:03:10,1678338190,-23.5044256926682,152.093421480488,540.72,23.62,93.2,949.37,22.46,297.12,29.11,27.13,18.3,301.56,304.93,"ascent",2.5,90,-2.494,0
20230309,15,2023-03-09 05:03:11,1678338191,-23.5044257766347,152.093421485954,543.81,23.6,93.2,949.06,22.44,297.1,29.07,27.1,18.28,301.57,304.93,"ascent",2.5,90,-2.479,0
20230309,15,2023-03-09 05:03:12,1678338192,-23.50442576219,152.09342152557,546.93,23.64,93.3,948.79,22.49,297.14,29.14,27.19,18.35,301.64,305.01,"ascent",2.5,90,-2.465,0
20230309,15,2023-03-09 05:03:13,1678338193,-23.5044257902071,152.093421677869,549.92,23.58,93.4,948.44,22.45,297.08,29.04,27.12,18.31,301.61,304.98,"ascent",2.5,90,-2.45,0
20230309,15,2023-03-09 05:03:14,1678338194,-23.5044258705788,152.093421936548,552.77,23.61,93.5,948.13,22.5,297.11,29.09,27.2,18.37,301.67,305.05,"ascent",2.4,90,-2.435,0
20230309,15,2023-03-09 05:03:15,1678338195,-23.5044258773562,152.093422186277,555.62,23.59,93.5,947.83,22.48,297.09,29.06,27.17,18.35,301.67,305.05,"ascent",2.4,90,-2.421,0
20230309,15,2023-03-09 05:03:16,1678338196,-23.504425868666,152.09342237466,558.58,23.56,93.4,947.52,22.43,297.06,29,27.09,18.3,301.67,305.04,"ascent",2.4,90,-2.406,0
20230309,15,2023-03-09 05:03:17,1678338197,-23.5044259780279,152.093422541311,561.72,23.58,93.3,947.14,22.43,297.08,29.04,27.09,18.31,301.73,305.1,"ascent",2.4,90,-2.391,0
20230309,15,2023-03-09 05:03:18,1678338198,-23.5044258569023,152.093422666084,564.72,23.53,93.1,946.85,22.35,297.03,28.95,26.95,18.22,301.7,305.06,"ascent",2.4,90,-2.376,0
20230309,15,2023-03-09 05:03:19,1678338199,-23.5044259412856,152.093422773368,567.57,23.55,93.1,946.53,22.37,297.05,28.99,26.99,18.25,301.75,305.11,"ascent",2.4,90,-2.362,0
20230309,15,2023-03-09 05:03:20,1678338200,-23.5044261735917,152.093422855758,570.58,23.49,92.5,946.19,22.2,296.99,28.88,26.71,18.07,301.72,305.05,"ascent",2.3,90,-2.347,0
20230309,15,2023-03-09 05:03:21,1678338201,-23.5044260630361,152.09342285957,573.71,23.46,92,945.85,22.08,296.96,28.83,26.52,17.94,301.72,305.02,"ascent",2.3,90,-2.332,0
20230309,15,2023-03-09 05:03:22,1678338202,-23.5044260692267,152.093422981915,576.87,23.48,92.1,945.56,22.12,296.98,28.86,26.58,17.99,301.77,305.08,"ascent",2.3,90,-2.318,0
20230309,15,2023-03-09 05:03:23,1678338203,-23.5044261297324,152.093423056029,579.7,23.46,92.1,945.25,22.1,296.96,28.83,26.55,17.98,301.78,305.08,"ascent",2.3,90,-2.303,0
20230309,15,2023-03-09 05:03:24,1678338204,-23.5044263216547,152.093423102615,582.56,23.46,92,944.88,22.08,296.96,28.83,26.52,17.96,301.81,305.12,"ascent",2.3,90,-2.288,0
20230309,15,2023-03-09 05:03:25,1678338205,-23.5044263815119,152.093423062583,585.68,23.43,91.7,944.58,22,296.93,28.78,26.39,17.87,301.81,305.1,"ascent",2.3,90,-2.274,0
20230309,15,2023-03-09 05:03:26,1678338206,-23.5044263668877,152.093423085486,588.82,23.44,91.4,944.27,21.96,296.94,28.79,26.32,17.83,301.85,305.13,"ascent",2.3,90,-2.259,0
20230309,15,2023-03-09 05:03:27,1678338207,-23.5044263739606,152.093423067173,591.67,23.39,91.3,943.96,21.89,296.89,28.71,26.21,17.76,301.82,305.09,"ascent",2.2,90,-2.244,0
20230309,15,2023-03-09 05:03:28,1678338208,-23.5044264855604,152.093423198428,594.67,23.37,91.1,943.63,21.83,296.87,28.67,26.12,17.71,301.83,305.09,"ascent",2.2,90,-2.229,0
20230309,15,2023-03-09 05:03:29,1678338209,-23.5044264135738,152.093423258667,597.82,23.36,91.1,943.27,21.82,296.86,28.65,26.1,17.7,301.86,305.11,"ascent",2.2,90,-2.215,0
20230309,15,2023-03-09 05:03:30,1678338210,-23.504426462261,152.093423394061,600.82,23.37,91.1,942.96,21.83,296.87,28.67,26.12,17.72,301.89,305.16,"ascent",2.2,90,-2.2,0
20230309,15,2023-03-09 05:03:31,1678338211,-23.5044265750421,152.093423494015,603.82,23.36,91.1,942.64,21.82,296.86,28.65,26.1,17.71,301.91,305.18,"ascent",2.2,90,-2.185,0
20230309,15,2023-03-09 05:03:32,1678338212,-23.5044265310122,152.093423487413,606.67,23.33,91,942.36,21.78,296.83,28.6,26.03,17.67,301.91,305.16,"ascent",2.2,90,-2.17,0
20230309,15,2023-03-09 05:03:33,1678338213,-23.5044266788041,152.093423602204,609.52,23.31,90.9,942.04,21.74,296.81,28.57,25.97,17.63,301.92,305.16,"ascent",2.2,90,-2.155,0
20230309,15,2023-03-09 05:03:34,1678338214,-23.5044266549539,152.093423595718,612.67,23.3,90.8,941.69,21.71,296.8,28.55,25.92,17.61,301.94,305.18,"ascent",2.1,90,-2.139,0
20230309,15,2023-03-09 05:03:35,1678338215,-23.5044267401292,152.093423699796,615.82,23.29,90.7,941.36,21.68,296.79,28.53,25.88,17.58,301.96,305.2,"ascent",2.1,90,-2.124,0
20230309,15,2023-03-09 05:03:36,1678338216,-23.5044267647317,152.093423772909,618.67,23.22,90.4,941.06,21.56,296.72,28.41,25.69,17.45,301.92,305.13,"ascent",2.1,90,-2.109,0
20230309,15,2023-03-09 05:03:37,1678338217,-23.5044268130229,152.093423823725,621.52,23.19,89.8,940.73,21.42,296.69,28.36,25.47,17.31,301.91,305.1,"ascent",2.1,90,-2.094,0
20230309,15,2023-03-09 05:03:38,1678338218,-23.5044268631906,152.093423914666,624.52,23.19,89.3,940.43,21.33,296.69,28.36,25.33,17.21,301.94,305.11,"ascent",2.1,90,-2.079,0
20230309,15,2023-03-09 05:03:39,1678338219,-23.5044268581912,152.093424022291,627.67,23.18,89,940.14,21.27,296.68,28.35,25.23,17.15,301.96,305.12,"ascent",2.1,90,-2.064,0
20230309,15,2023-03-09 05:03:40,1678338220,-23.5044268571869,152.093424092211,630.82,23.19,88.9,939.81,21.26,296.69,28.36,25.21,17.15,302,305.16,"ascent",2,90,-2.048,0
20230309,15,2023-03-09 05:03:41,1678338221,-23.5044269842263,152.093424181921,633.67,23.21,88.9,939.5,21.28,296.71,28.4,25.24,17.17,302.05,305.21,"ascent",2,90,-2.033,0
20230309,15,2023-03-09 05:03:42,1678338222,-23.5044270979365,152.093424210236,636.5,23.18,88.8,939.06,21.23,296.68,28.35,25.17,17.13,302.06,305.21,"ascent",2,90,-2.018,0
20230309,15,2023-03-09 05:03:43,1678338223,-23.5044271387609,152.093424284877,639.64,23.18,88.8,938.81,21.23,296.68,28.35,25.17,17.14,302.08,305.24,"ascent",2,90,-2.003,0
20230309,15,2023-03-09 05:03:44,1678338224,-23.5044272027676,152.093424217367,642.78,23.13,88.8,938.49,21.18,296.63,28.26,25.09,17.09,302.06,305.21,"ascent",2,90,-1.988,0
20230309,15,2023-03-09 05:03:45,1678338225,-23.5044274501422,152.093424271805,645.62,23.13,88.9,938.2,21.2,296.63,28.26,25.12,17.11,302.09,305.24,"ascent",2,90,-1.973,0
20230309,15,2023-03-09 05:03:46,1678338226,-23.5044275326127,152.093424412909,648.47,23.13,89,937.85,21.22,296.63,28.26,25.15,17.14,302.12,305.28,"ascent",2,90,-1.958,0
20230309,15,2023-03-09 05:03:47,1678338227,-23.5044276248333,152.093424548572,651.47,23.09,88.7,937.5,21.12,296.59,28.19,25.01,17.04,302.11,305.25,"ascent",1.9,90,-1.942,0
20230309,15,2023-03-09 05:03:48,1678338228,-23.5044277705785,152.093424636835,654.61,23.09,88.4,937.21,21.07,296.59,28.19,24.92,16.99,302.14,305.27,"ascent",1.9,90,-1.927,0
20230309,15,2023-03-09 05:03:49,1678338229,-23.5044278007215,152.093424760138,657.72,23,87.5,936.85,20.81,296.5,28.04,24.53,16.73,302.08,305.16,"ascent",1.9,90,-1.912,0
20230309,15,2023-03-09 05:03:50,1678338230,-23.5044278416445,152.093424744593,660.62,22.95,87.2,936.57,20.71,296.45,27.95,24.38,16.62,302.05,305.12,"ascent",1.9,90,-1.897,0
20230309,15,2023-03-09 05:03:51,1678338231,-23.5044277437552,152.093424451907,663.48,22.97,87.3,936.26,20.75,296.47,27.99,24.43,16.67,302.1,305.17,"ascent",1.9,90,-1.882,0
20230309,15,2023-03-09 05:03:52,1678338232,-23.5044278379422,152.093424818623,666.59,23,87.4,935.87,20.79,296.5,28.04,24.51,16.72,302.17,305.25,"ascent",1.9,90,-1.867,0
20230309,15,2023-03-09 05:03:53,1678338233,-23.504427937764,152.093425109864,669.72,22.88,87.4,935.61,20.68,296.38,27.84,24.33,16.6,302.07,305.13,"ascent",1.9,90,-1.852,0
20230309,15,2023-03-09 05:03:54,1678338234,-23.5044280153577,152.093425116103,672.57,22.94,87.3,935.23,20.72,296.44,27.94,24.39,16.65,302.17,305.24,"ascent",1.8,90,-1.836,0
20230309,15,2023-03-09 05:03:55,1678338235,-23.5044280434997,152.093425102629,675.42,22.92,87.3,934.94,20.7,296.42,27.9,24.36,16.64,302.17,305.24,"ascent",1.8,90,-1.821,0
20230309,15,2023-03-09 05:03:56,1678338236,-23.5044281494149,152.093425111743,678.57,22.95,87.3,934.64,20.73,296.45,27.95,24.4,16.67,302.23,305.31,"ascent",1.8,90,-1.806,0
20230309,15,2023-03-09 05:03:57,1678338237,-23.5044281187511,152.093425207814,681.72,22.88,87.3,934.33,20.66,296.38,27.84,24.3,16.61,302.19,305.25,"ascent",1.8,90,-1.791,0
20230309,15,2023-03-09 05:03:58,1678338238,-23.5044281422723,152.093425250893,684.72,22.85,87.3,933.99,20.63,296.35,27.78,24.26,16.58,302.19,305.25,"ascent",1.8,90,-1.776,0
20230309,15,2023-03-09 05:03:59,1678338239,-23.5044282575755,152.093425409621,687.57,22.84,87.4,933.63,20.64,296.34,27.77,24.27,16.6,302.21,305.27,"ascent",1.8,90,-1.761,0
20230309,15,2023-03-09 05:04:00,1678338240,-23.50442823463,152.093425515179,690.42,22.81,87.4,933.37,20.61,296.31,27.72,24.22,16.57,302.21,305.26,"ascent",1.7,90,-1.745,0
20230309,15,2023-03-09 05:04:01,1678338241,-23.5044282320057,152.093425648886,693.57,22.79,87.5,933.06,20.61,296.29,27.68,24.22,16.58,302.21,305.27,"ascent",1.7,90,-1.73,0
20230309,15,2023-03-09 05:04:02,1678338242,-23.5044283223822,152.093425631724,696.72,22.79,87.6,932.72,20.62,296.29,27.68,24.25,16.6,302.25,305.31,"ascent",1.7,90,-1.715,0
20230309,15,2023-03-09 05:04:03,1678338243,-23.5044284181301,152.093425660622,699.57,22.76,87.7,932.32,20.61,296.26,27.63,24.23,16.6,302.25,305.31,"ascent",1.7,90,-1.7,0
20230309,15,2023-03-09 05:04:04,1678338244,-23.504428526589,152.093425707791,702.42,22.69,87.3,932.07,20.47,296.19,27.52,24.02,16.45,302.2,305.24,"ascent",1.7,90,-1.703,0
20230309,15,2023-03-09 05:04:05,1678338245,-23.5044286365191,152.093425698494,705.42,22.7,87.4,931.73,20.5,296.2,27.53,24.06,16.49,302.25,305.29,"ascent",1.7,90,-1.706,0
20230309,15,2023-03-09 05:04:06,1678338246,-23.5044286997133,152.09342565848,708.57,22.67,87.3,931.43,20.45,296.17,27.48,23.99,16.44,302.24,305.27,"ascent",1.7,90,-1.709,0
20230309,15,2023-03-09 05:04:07,1678338247,-23.5044287208719,152.093425721633,711.72,22.65,87.1,931.12,20.39,296.15,27.45,23.91,16.39,302.25,305.27,"ascent",1.7,90,-1.712,0
20230309,15,2023-03-09 05:04:08,1678338248,-23.5044287274208,152.093425835474,714.57,22.58,86.9,930.77,20.29,296.08,27.33,23.75,16.29,302.21,305.21,"ascent",1.7,90,-1.715,0
20230309,15,2023-03-09 05:04:09,1678338249,-23.5044288255111,152.093425953901,717.4,22.59,86.9,930.49,20.3,296.09,27.35,23.77,16.3,302.25,305.25,"ascent",1.7,90,-1.718,0
20230309,15,2023-03-09 05:04:10,1678338250,-23.5044288897919,152.093425951015,720.57,22.56,86.7,930.07,20.23,296.06,27.3,23.67,16.24,302.26,305.25,"ascent",1.7,90,-1.721,0
20230309,15,2023-03-09 05:04:11,1678338251,-23.5044289359894,152.093426161775,723.68,22.5,86.2,929.8,20.08,296,27.2,23.45,16.09,302.22,305.19,"ascent",1.7,90,-1.724,0
20230309,15,2023-03-09 05:04:12,1678338252,-23.5044290282741,152.093426285027,726.57,22.49,86,929.49,20.03,295.99,27.18,23.38,16.05,302.24,305.2,"ascent",1.7,90,-1.727,0
20230309,15,2023-03-09 05:04:13,1678338253,-23.5044291472965,152.093426296467,729.42,22.54,86.7,929.17,20.21,296.04,27.27,23.64,16.24,302.32,305.31,"ascent",1.7,90,-1.73,0
20230309,15,2023-03-09 05:04:14,1678338254,-23.5044291286923,152.093426472423,732.54,22.5,86.9,928.85,20.21,296,27.2,23.64,16.24,302.31,305.3,"ascent",1.7,90,-1.733,0
20230309,15,2023-03-09 05:04:15,1678338255,-23.5044291412379,152.093426621335,735.67,22.49,86.7,928.5,20.16,295.99,27.18,23.57,16.2,302.33,305.32,"ascent",1.7,90,-1.736,0
20230309,15,2023-03-09 05:04:16,1678338256,-23.5044292064954,152.09342673737,738.52,22.47,87.2,928.19,20.23,295.97,27.15,23.68,16.28,302.34,305.34,"ascent",1.7,90,-1.739,0
20230309,15,2023-03-09 05:04:17,1678338257,-23.5044292687678,152.093426723306,741.37,22.56,88,927.9,20.47,296.06,27.3,24.02,16.53,302.46,305.51,"ascent",1.7,90,-1.742,0
20230309,15,2023-03-09 05:04:18,1678338258,-23.5044293924323,152.093426820241,744.37,22.47,88,927.55,20.38,295.97,27.15,23.89,16.45,302.4,305.43,"ascent",1.7,90,-1.745,0
20230309,15,2023-03-09 05:04:19,1678338259,-23.5044294193553,152.093426929312,747.51,22.46,88.1,927.24,20.39,295.96,27.13,23.91,16.46,302.42,305.45,"ascent",1.7,90,-1.748,0
20230309,15,2023-03-09 05:04:20,1678338260,-23.5044295015126,152.093427039953,750.67,22.44,88.1,926.96,20.37,295.94,27.1,23.88,16.44,302.42,305.46,"ascent",1.8,90,-1.752,0
20230309,15,2023-03-09 05:04:21,1678338261,-23.5044295143697,152.093427119832,753.67,22.37,87.7,926.61,20.23,295.87,26.99,23.67,16.3,302.38,305.39,"ascent",1.8,90,-1.755,0
20230309,15,2023-03-09 05:04:22,1678338262,-23.5044294745129,152.093427184731,756.52,22.31,87.3,926.33,20.1,295.81,26.89,23.47,16.17,302.35,305.33,"ascent",1.8,90,-1.758,0
20230309,15,2023-03-09 05:04:23,1678338263,-23.5044295116557,152.093427223433,759.37,22.31,87.1,926.07,20.06,295.81,26.89,23.42,16.14,302.37,305.35,"ascent",1.8,90,-1.761,0
20230309,15,2023-03-09 05:04:24,1678338264,-23.504429507429,152.093427229008,762.51,22.29,87.2,925.67,20.06,295.79,26.86,23.42,16.14,302.39,305.37,"ascent",1.8,90,-1.764,0
20230309,15,2023-03-09 05:04:25,1678338265,-23.5044295085579,152.093427272222,765.67,22.3,87.1,925.39,20.05,295.8,26.87,23.41,16.14,302.43,305.4,"ascent",1.8,90,-1.767,0
20230309,15,2023-03-09 05:04:26,1678338266,-23.5044295098159,152.093427429919,768.52,22.23,86.7,925.03,19.91,295.73,26.76,23.2,16,302.39,305.34,"ascent",1.8,90,-1.77,0
20230309,15,2023-03-09 05:04:27,1678338267,-23.5044295331209,152.093427468198,771.37,22.23,86.7,924.75,19.91,295.73,26.76,23.2,16,302.41,305.37,"ascent",1.8,90,-1.773,0
20230309,15,2023-03-09 05:04:28,1678338268,-23.5044296189266,152.093427720899,774.37,22.2,86.8,924.43,19.9,295.7,26.71,23.18,16,302.41,305.37,"ascent",1.8,90,-1.776,0
20230309,15,2023-03-09 05:04:29,1678338269,-23.504429719673,152.093427733261,777.37,22.23,87.1,924.06,19.98,295.73,26.76,23.31,16.09,302.48,305.45,"ascent",1.8,90,-1.779,0
20230309,15,2023-03-09 05:04:30,1678338270,-23.5044297089218,152.093427864778,780.51,22.26,87.8,923.78,20.14,295.76,26.81,23.54,16.26,302.54,305.54,"ascent",1.8,90,-1.782,0
20230309,15,2023-03-09 05:04:31,1678338271,-23.5044296911138,152.093427954392,783.52,22.25,88.1,923.41,20.18,295.75,26.79,23.6,16.31,302.56,305.57,"ascent",1.8,90,-1.785,0
20230309,15,2023-03-09 05:04:32,1678338272,-23.5044297594233,152.093428098068,786.37,22.24,88.5,923.18,20.25,295.74,26.77,23.7,16.38,302.57,305.6,"ascent",1.8,90,-1.788,0
20230309,15,2023-03-09 05:04:33,1678338273,-23.5044297973693,152.093428132908,789.51,22.24,88.9,922.76,20.32,295.74,26.77,23.8,16.47,302.61,305.65,"ascent",1.8,90,-1.791,0
20230309,15,2023-03-09 05:04:34,1678338274,-23.5044298573461,152.093428258634,792.67,22.18,89,922.5,20.28,295.68,26.68,23.74,16.43,302.57,305.61,"ascent",1.8,90,-1.794,0
20230309,15,2023-03-09 05:04:35,1678338275,-23.5044298963531,152.093428348058,795.52,22.17,89.2,922.2,20.31,295.67,26.66,23.78,16.46,302.59,305.63,"ascent",1.8,90,-1.797,0
20230309,15,2023-03-09 05:04:36,1678338276,-23.5044299334174,152.093428381172,798.48,22.14,89.5,921.87,20.33,295.64,26.61,23.82,16.5,302.59,305.64,"ascent",1.8,90,-1.8,0
20230309,15,2023-03-09 05:04:37,1678338277,-23.5044300082327,152.093428428616,801.62,22.1,89.7,921.59,20.33,295.6,26.55,23.81,16.5,302.58,305.62,"ascent",1.8,90,-1.791,0
20230309,15,2023-03-09 05:04:38,1678338278,-23.5044299969929,152.093428545685,804.62,22.15,90.5,921.29,20.52,295.65,26.63,24.1,16.71,302.66,305.74,"ascent",1.8,90,-1.782,0
20230309,15,2023-03-09 05:04:39,1678338279,-23.5044301022017,152.093428672251,807.47,22.11,90.6,920.96,20.5,295.61,26.56,24.07,16.69,302.65,305.73,"ascent",1.8,90,-1.774,0
20230309,15,2023-03-09 05:04:40,1678338280,-23.5044300890292,152.093428795202,810.46,22.1,91,920.54,20.56,295.6,26.55,24.16,16.76,302.68,305.77,"ascent",1.8,90,-1.765,0
20230309,15,2023-03-09 05:04:41,1678338281,-23.5044300725185,152.093429015139,813.62,22.07,91.6,920.29,20.64,295.57,26.5,24.27,16.85,302.67,305.78,"ascent",1.8,90,-1.756,0
20230309,15,2023-03-09 05:04:42,1678338282,-23.5044301496066,152.093429215525,816.62,22.08,91.9,919.97,20.7,295.58,26.51,24.37,16.92,302.71,305.83,"ascent",1.7,90,-1.747,0
20230309,15,2023-03-09 05:04:43,1678338283,-23.5044301918454,152.093429279932,819.47,22.03,92.1,919.67,20.69,295.53,26.43,24.35,16.91,302.69,305.81,"ascent",1.7,90,-1.738,0
20230309,15,2023-03-09 05:04:44,1678338284,-23.5044301870541,152.093429432681,822.32,22.03,92.2,919.29,20.7,295.53,26.43,24.37,16.94,302.72,305.85,"ascent",1.7,90,-1.729,0
