WARNING: TIME INFORMATION IS LOCALTIME  ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;WSx-UMB ID1 temperature [°C] Act;WSx-UMB ID1 dewpoint [°C] Act;WSx-UMB ID1 wind chill temp. [°C] Act;WSx-UMB ID1 wet bulb temperature [°C] Act;WSx-UMB ID1 relative humidity [%] Act;WSx-UMB ID1 absolut humidity [g/m³] Act;WSx-UMB ID1 mixing ratio [g/kg] Act;WSx-UMB ID1 specific enthalpy [kJ/kg] Act;WSx-UMB ID1 abs. air pressure [hPa] Act;WSx-UMB ID1 rel. air press.(QNH) [hPa] Act;WSx-UMB ID1 air density [kg/m³] Act;WSx-UMB ID1 wind speed [m/s] Act;WSx-UMB ID1 wind speed [m/s] Vct;WSx-UMB ID1 wind direction [°] Act;WSx-UMB ID1 wind direction [°] Vct;WSx-UMB ID1 precipitation absol. [mm] Act;WSx-UMB ID1 precipitation type [logic] Act;WSx-UMB ID1 precipitat.intensity [mm/h] Act;WSx-UMB ID1 global radiation [W/m²] Act
2023-03-09 11:36:11;27.2056;24.1444;29.1823;24.9563;83.4015;24.6089;19.0455;75.9466;1010.5670;1010.5670;1.1589;2.5247;2.8322;56.7165;49.5940;97.9500;    0;0.0000;0.0000
2023-03-09 11:36:41;27.1047;23.9815;29.1823;24.8320;83.0804;24.3789;18.8563;75.3589;1010.4797;1010.4797;1.1593;3.3560;2.8322;49.6197;49.5940;97.9500;    0;0.0000;0.0000
2023-03-09 11:37:11;27.1047;23.9815;29.0539;24.8320;83.0804;24.3789;18.8563;75.3589;1010.4797;1010.4797;1.1593;2.6367;3.0011;51.9097;52.9517;97.9500;    0;0.0000;0.0000
2023-03-09 11:37:41;27.1040;24.0044;29.0667;24.8313;83.1981;24.4124;18.8822;75.4242;1010.5203;1010.5203;1.1593;2.5762;2.6904;26.9040;48.4915;97.9500;    0;0.0000;0.0000
2023-03-09 11:38:11;27.1040;24.0044;29.0667;24.8313;83.1981;24.4124;18.8822;75.4242;1010.5203;1010.5203;1.1593;2.7345;2.6904;45.7984;48.4915;97.9500;    0;0.0000;0.0000
2023-03-09 11:38:41;27.1047;23.9993;29.0790;24.8320;83.1688;24.4048;18.8758;75.4087;1010.5396;1010.5396;1.1594;3.1540;2.5238;51.1644;50.2723;97.9500;    0;0.0000;0.0000
2023-03-09 11:39:11;27.1047;23.9993;29.0790;24.8320;83.1688;24.4048;18.8758;75.4087;1010.5396;1010.5396;1.1594;2.8712;2.5238;47.1762;50.2723;97.9500;    0;0.0000;0.0000
2023-03-09 11:39:41;27.1647;24.0432;29.1210;24.8902;83.0959;24.4638;18.9280;75.6042;1010.5016;1010.5016;1.1591;3.6312;3.1103;58.9536;49.4399;97.9500;    0;0.0000;0.0000
2023-03-09 11:40:12;27.1647;24.0432;29.1210;24.8902;83.0959;24.4638;18.9280;75.6042;1010.5016;1010.5016;1.1591;2.6563;3.1103;54.9601;49.4399;97.9500;    0;0.0000;0.0000
2023-03-09 11:40:42;27.1062;23.9535;29.0442;24.8071;82.9333;24.3377;18.8217;75.2723;1010.5778;1010.5778;1.1594;3.3932;3.2253;47.9226;50.4891;97.9500;    0;0.0000;0.0000
2023-03-09 11:41:12;27.1062;23.9535;29.0442;24.8071;82.9333;24.3377;18.8217;75.2723;1010.5778;1010.5778;1.1594;3.0939;3.2253;32.0253;50.4891;97.9500;    0;0.0000;0.0000
2023-03-09 11:41:43;27.2064;24.0802;29.0596;24.9174;83.0772;24.5143;18.9703;75.7554;1010.5563;1010.5563;1.1589;2.2488;2.9059;58.0635;50.8342;97.9500;    0;0.0000;0.0000
2023-03-09 11:42:12;27.2064;24.0802;29.1865;24.9174;83.0772;24.5143;18.9703;75.7554;1010.5563;1010.5563;1.1589;3.4163;2.7917;54.6391;55.1227;97.9500;    0;0.0000;0.0000
2023-03-09 11:42:42;27.2049;24.0372;29.1865;24.8763;82.8703;24.4512;18.9213;75.6288;1010.4846;1010.4846;1.1589;2.7046;2.7917;64.3471;55.1227;97.9500;    0;0.0000;0.0000
2023-03-09 11:43:12;27.2049;24.0372;29.1758;24.8763;82.8703;24.4512;18.9213;75.6288;1010.4846;1010.4846;1.1589;2.4379;2.9717;52.4742;53.6913;97.9500;    0;0.0000;0.0000
2023-03-09 11:43:43;27.1032;23.9208;29.1758;24.7778;82.7850;24.2902;18.7806;75.1641;1010.7392;1010.7392;1.1597;3.5964;2.9717;51.6197;53.6913;97.9500;    0;0.0000;0.0000
2023-03-09 11:44:12;27.1032;23.9208;29.0435;24.7778;82.7850;24.2902;18.7806;75.1641;1010.7392;1010.7392;1.1597;3.2916;3.1792;35.1856;51.2581;97.9500;    0;0.0000;0.0000
2023-03-09 11:44:42;27.1214;23.9276;29.0435;24.7954;82.7308;24.2985;18.7918;75.2117;1010.5694;1010.5694;1.1594;2.8371;3.1792;55.0177;51.2581;97.9500;    0;0.0000;0.0000
2023-03-09 11:45:12;27.1214;23.9276;29.0738;24.7954;82.7308;24.2985;18.7918;75.2117;1010.5694;1010.5694;1.1594;2.8853;2.9915;48.6436;50.1290;97.9500;    0;0.0000;0.0000
2023-03-09 11:45:42;27.1343;23.9291;29.0738;24.7815;82.6751;24.2994;18.7935;75.2296;1010.5657;1010.5657;1.1593;3.7168;2.9915;55.1008;50.1290;97.9500;    0;0.0000;0.0000
2023-03-09 11:46:12;27.1343;23.9291;29.0817;24.7815;82.6751;24.2994;18.7935;75.2296;1010.5657;1010.5657;1.1593;3.2119;3.1719;54.8054;53.8397;97.9500;    0;0.0000;0.0000
2023-03-09 11:46:42;27.1480;23.9431;29.1067;24.7948;82.6786;24.3187;18.8094;75.2842;1010.5929;1010.5929;1.1593;3.5419;2.9842;49.6151;52.9906;97.9500;    0;0.0000;0.0000
2023-03-09 11:47:12;27.1480;23.9431;29.1067;24.7948;82.6786;24.3187;18.8094;75.2842;1010.5929;1010.5929;1.1593;3.0820;2.9842;52.8155;52.9906;97.9500;    0;0.0000;0.0000
2023-03-09 11:47:42;27.2049;23.9837;29.1678;24.8499;82.6048;24.3729;18.8583;75.4682;1010.5108;1010.5108;1.1590;2.9940;3.1529;57.7726;52.8148;97.9500;    0;0.0000;0.0000
2023-03-09 11:48:12;27.2049;23.9837;29.1678;24.8499;82.6048;24.3729;18.8583;75.4682;1010.5108;1010.5108;1.1590;3.6942;3.1529;59.6887;52.8148;97.9500;    0;0.0000;0.0000
2023-03-09 11:48:42;27.1753;23.9117;29.1300;24.7949;82.3906;24.2703;18.7737;75.2217;1010.5466;1010.5466;1.1592;4.0209;3.1999;49.6923;54.9942;97.9500;    0;0.0000;0.0000
2023-03-09 11:49:12;27.1753;23.9117;29.1300;24.7949;82.3906;24.2703;18.7737;75.2217;1010.5466;1010.5466;1.1592;2.3770;3.1999;52.0508;54.9942;97.9500;    0;0.0000;0.0000
2023-03-09 11:49:42;27.2079;23.9809;29.1793;24.8528;82.5760;24.3684;18.8510;75.4528;1010.7145;1010.7145;1.1592;2.6159;2.9599;55.4582;50.4940;97.9500;    0;0.0000;0.0000
2023-03-09 11:50:12;27.2079;23.9809;29.1793;24.8528;82.5760;24.3684;18.8510;75.4528;1010.7145;1010.7145;1.1592;3.5999;2.9599;51.1823;50.4940;97.9500;    0;0.0000;0.0000
2023-03-09 11:50:42;27.2638;24.0324;29.1733;24.9070;82.5609;24.4388;18.9130;75.6691;1010.6252;1010.6252;1.1588;3.5313;3.0913;48.0863;51.0882;97.9500;    0;0.0000;0.0000
2023-03-09 11:51:12;27.2638;24.0324;29.2329;24.9070;82.5609;24.4388;18.9130;75.6691;1010.6252;1010.6252;1.1588;3.6971;3.2900;53.1251;51.0773;97.9500;    0;0.0000;0.0000
2023-03-09 11:51:42;27.2041;23.9651;29.2329;24.8359;82.5160;24.3457;18.8352;75.4084;1010.5831;1010.5831;1.1591;4.2996;3.2900;46.0088;51.0773;97.9500;    0;0.0000;0.0000
2023-03-09 11:52:12;27.2041;23.9651;29.1688;24.8359;82.5160;24.3457;18.8352;75.4084;1010.5831;1010.5831;1.1591;3.9618;3.0896;49.2390;52.0477;97.9500;    0;0.0000;0.0000
2023-03-09 11:52:42;27.2895;24.0707;29.1688;24.9319;82.6265;24.4926;18.9569;75.8078;1010.6746;1010.6746;1.1588;3.5632;3.0896;48.0323;52.0477;97.9500;    0;0.0000;0.0000
2023-03-09 11:53:12;27.2895;24.0707;29.2878;24.9319;82.6265;24.4926;18.9569;75.8078;1010.6746;1010.6746;1.1588;2.8034;2.7173;52.5504;48.0326;97.9500;    0;0.0000;0.0000
2023-03-09 11:53:42;27.3031;24.1025;29.2878;24.9582;82.7185;24.5381;18.9949;75.9188;1010.6390;1010.6390;1.1586;2.7122;2.7173;49.3276;48.0326;97.9500;    0;0.0000;0.0000
2023-03-09 11:54:12;27.3031;24.1025;29.3117;24.9582;82.7185;24.5381;18.9949;75.9188;1010.6390;1010.6390;1.1586;2.2449;2.5841;55.9056;53.2324;97.9500;    0;0.0000;0.0000
2023-03-09 11:54:42;27.2472;24.0511;29.3117;24.9174;82.7337;24.4677;18.9333;75.7036;1010.7034;1010.7034;1.1590;3.2010;2.5841;57.0745;53.2324;97.9500;    0;0.0000;0.0000
2023-03-09 11:55:12;27.2472;24.0511;29.2441;24.9174;82.7337;24.4677;18.9333;75.7036;1010.7034;1010.7034;1.1590;3.1973;2.5965;47.6262;53.7170;97.9500;    0;0.0000;0.0000
2023-03-09 11:55:42;27.3031;24.1441;29.3114;24.9979;82.9250;24.5994;19.0420;76.0391;1010.7290;1010.7290;1.1587;1.9337;2.5784;52.8301;49.5871;97.9500;    0;0.0000;0.0000
2023-03-09 11:56:12;27.3031;24.1441;29.3114;24.9979;82.9250;24.5994;19.0420;76.0391;1010.7290;1010.7290;1.1587;2.7857;2.5784;56.1032;49.5871;97.9500;    0;0.0000;0.0000
2023-03-09 11:56:42;27.2155;24.0422;29.2042;24.8866;82.8434;24.4575;18.9216;75.6408;1010.7692;1010.7692;1.1592;2.8392;2.6353;54.0108;50.7306;97.9500;    0;0.0000;0.0000
2023-03-09 11:57:12;27.2155;24.0422;29.2042;24.8866;82.8434;24.4575;18.9216;75.6408;1010.7692;1010.7692;1.1592;1.7574;2.6353;55.7806;50.7306;97.9500;    0;0.0000;0.0000
2023-03-09 11:57:42;27.2420;24.1050;29.2807;24.9387;83.0274;24.5474;18.9962;75.8586;1010.7203;1010.7203;1.1590;2.6392;1.8261;52.9527;49.6832;97.9500;    0;0.0000;0.0000
2023-03-09 11:58:12;27.2420;24.1050;29.2807;24.9387;83.0274;24.5474;18.9962;75.8586;1010.7203;1010.7203;1.1590;2.4598;1.8261;57.5445;49.6832;97.9500;    0;0.0000;0.0000
2023-03-09 11:58:42;27.2548;24.1241;29.2579;24.9511;83.0602;24.5744;19.0188;75.9296;1010.7153;1010.7153;1.1589;2.2501;2.4947;37.5118;53.2253;97.9500;    0;0.0000;0.0000
2023-03-09 11:59:12;27.2548;24.1241;29.2579;24.9511;83.0602;24.5744;19.0188;75.9296;1010.7153;1010.7153;1.1589;1.3590;2.4947;53.3042;53.2253;97.9500;    0;0.0000;0.0000
2023-03-09 11:59:42;27.1996;24.0733;29.2699;24.9108;83.0754;24.5047;18.9592;75.7202;1010.7061;1010.7061;1.1591;3.0138;2.2902;50.4953;49.9268;97.9500;    0;0.0000;0.0000
2023-03-09 12:00:12;27.1996;24.0733;29.1885;24.9108;83.0754;24.5047;18.9592;75.7202;1010.7061;1010.7061;1.1591;1.9761;2.5821;56.8770;52.2093;97.9500;    0;0.0000;0.0000
2023-03-09 12:00:42;27.1974;24.0650;29.1885;24.8954;83.0453;24.4928;18.9495;75.6932;1010.7081;1010.7081;1.1592;2.8039;2.5821;55.0976;52.2093;97.9500;    0;0.0000;0.0000
2023-03-09 12:01:12;27.1974;24.0650;29.1840;24.8954;83.0453;24.4928;18.9495;75.6932;1010.7081;1010.7081;1.1592;3.0202;2.6263;53.8607;53.8946;97.9500;    0;0.0000;0.0000
2023-03-09 12:01:42;27.1974;24.0946;29.1840;24.9219;83.1928;24.5363;18.9844;75.7820;1010.7000;1010.7000;1.1591;2.6451;2.6263;53.3290;53.8946;97.9500;    0;0.0000;0.0000
2023-03-09 12:02:13;27.1974;24.0946;29.1844;24.9219;83.1928;24.5363;18.9844;75.7820;1010.7000;1010.7000;1.1591;3.4427;2.6060;50.6766;52.1877;97.9500;    0;0.0000;0.0000
2023-03-09 12:02:42;27.2246;24.1463;29.1844;24.9747;83.3179;24.6099;19.0448;75.9645;1010.7186;1010.7186;1.1590;3.0345;2.6060;52.3974;52.1877;97.9500;    0;0.0000;0.0000
2023-03-09 12:03:12;27.2246;24.1463;29.2082;24.9747;83.3179;24.6099;19.0448;75.9645;1010.7186;1010.7186;1.1590;3.2951;2.7966;49.8054;54.2433;97.9500;    0;0.0000;0.0000
2023-03-09 12:03:42;27.1951;24.0923;29.2082;24.9197;83.1922;24.5331;18.9822;75.7741;1010.6720;1010.6720;1.1591;2.1698;2.7966;39.4586;54.2433;97.9500;    0;0.0000;0.0000
2023-03-09 12:04:12;27.1951;24.0923;29.1585;24.9197;83.1922;24.5331;18.9822;75.7741;1010.6720;1010.6720;1.1591;2.9986;3.0881;68.1183;51.7393;97.9500;    0;0.0000;0.0000
2023-03-09 12:04:42;27.1989;24.0962;29.1716;24.9233;83.1932;24.5384;18.9852;75.7858;1010.7487;1010.7487;1.1592;1.8207;2.9010;29.3752;53.2525;97.9500;    0;0.0000;0.0000
2023-03-09 12:05:12;27.1989;24.0962;29.1716;24.9233;83.1932;24.5384;18.9852;75.7858;1010.7487;1010.7487;1.1592;3.3250;2.9010;49.7853;53.2525;97.9500;    0;0.0000;0.0000
2023-03-09 12:05:42;27.1981;24.1131;29.1664;24.9490;83.2815;24.5634;19.0044;75.8338;1010.7894;1010.7894;1.1592;2.9541;2.9945;51.2593;51.7663;97.9500;    0;0.0000;0.0000
2023-03-09 12:06:12;27.1981;24.1131;29.1664;24.9490;83.2815;24.5634;19.0044;75.8338;1010.7894;1010.7894;1.1592;3.2760;2.9945;49.4103;51.7663;97.9500;    0;0.0000;0.0000
2023-03-09 12:06:42;27.1981;24.1072;29.1724;24.9226;83.2520;24.5547;18.9977;75.8167;1010.7773;1010.7773;1.1592;3.3374;2.8682;49.2279;49.1715;97.9500;    0;0.0000;0.0000
2023-03-09 12:07:12;27.1981;24.1072;29.1724;24.9226;83.2520;24.5547;18.9977;75.8167;1010.7773;1010.7773;1.1592;1.8513;2.8682;71.5009;49.1715;97.9500;    0;0.0000;0.0000
2023-03-09 12:07:42;27.1981;24.1308;29.1952;24.9490;83.3700;24.5895;19.0248;75.8859;1010.8093;1010.8093;1.1592;2.4097;2.4268;47.2574;54.1214;97.9500;    0;0.0000;0.0000
2023-03-09 12:08:12;27.1981;24.1308;29.1952;24.9490;83.3700;24.5895;19.0248;75.8859;1010.8093;1010.8093;1.1592;2.5868;2.4268;57.0159;54.1214;97.9500;    0;0.0000;0.0000
2023-03-09 12:08:42;27.2133;24.1641;29.1857;24.9769;83.4624;24.6373;19.0634;76.0001;1010.8403;1010.8403;1.1592;3.7297;2.6002;49.0614;50.5417;97.9500;    0;0.0000;0.0000
2023-03-09 12:09:12;27.2133;24.1641;29.1837;24.9769;83.4624;24.6373;19.0634;76.0001;1010.8403;1010.8403;1.1592;3.0907;3.0128;54.6135;51.6264;97.9500;    0;0.0000;0.0000
2023-03-09 12:09:42;27.3001;24.2652;29.1837;25.0743;83.5440;24.7789;19.1819;76.3928;1010.8917;1010.8917;1.1588;3.0616;3.0128;64.3063;51.6264;97.9500;    0;0.0000;0.0000
2023-03-09 12:10:12;27.3001;24.2652;29.3098;25.0743;83.5440;24.7789;19.1819;76.3928;1010.8917;1010.8917;1.1588;2.3863;2.5587;60.0568;54.5178;97.9500;    0;0.0000;0.0000
2023-03-09 12:10:42;27.2556;24.2312;29.3098;25.0312;83.5914;24.7326;19.1418;76.2443;1010.8809;1010.8809;1.1590;2.8551;2.5587;53.8207;54.5178;97.9500;    0;0.0000;0.0000
2023-03-09 12:11:12;27.2556;24.2312;29.2443;25.0312;83.5914;24.7326;19.1418;76.2443;1010.8809;1010.8809;1.1590;3.9782;2.7924;51.3726;50.7609;97.9500;    0;0.0000;0.0000
2023-03-09 12:11:42;27.1981;24.1544;29.2443;24.9754;83.4880;24.6243;19.0518;75.9550;1010.8451;1010.8451;1.1592;2.9958;2.7924;51.8521;50.7609;97.9500;    0;0.0000;0.0000
2023-03-09 12:12:12;27.1981;24.1544;29.1589;24.9754;83.4880;24.6243;19.0518;75.9550;1010.8451;1010.8451;1.1592;2.4037;3.1614;52.2409;51.5807;97.9500;    0;0.0000;0.0000
2023-03-09 12:12:42;27.1974;24.1831;29.1589;24.9879;83.6353;24.6668;19.0851;76.0389;1010.8748;1010.8748;1.1593;3.5166;3.1614;39.9757;51.5807;97.9500;    0;0.0000;0.0000
2023-03-09 12:13:12;27.1974;24.1831;29.1911;24.9879;83.6353;24.6668;19.0851;76.0389;1010.8748;1010.8748;1.1593;2.4354;2.4738;44.5088;49.9849;97.9500;    0;0.0000;0.0000
2023-03-09 12:13:42;27.2284;24.2326;29.2296;25.0312;83.7318;24.7373;19.1434;76.2200;1010.8844;1010.8844;1.1591;1.9835;2.4268;64.3608;51.7183;97.9500;    0;0.0000;0.0000
2023-03-09 12:14:12;27.2284;24.2326;29.2296;25.0312;83.7318;24.7373;19.1434;76.2200;1010.8844;1010.8844;1.1591;2.5756;2.4268;49.7704;51.7183;97.9500;    0;0.0000;0.0000
2023-03-09 12:14:42;27.1989;24.1964;29.1853;25.0026;83.6947;24.6863;19.1013;76.0818;1010.8488;1010.8488;1.1592;2.2264;2.6238;50.1938;50.3942;97.9500;    0;0.0000;0.0000
2023-03-09 12:15:12;27.1989;24.1964;29.1853;25.0026;83.6947;24.6863;19.1013;76.0818;1010.8488;1010.8488;1.1592;1.9955;2.6238;50.1437;50.3942;97.9500;    0;0.0000;0.0000
2023-03-09 12:15:42;27.2978;24.3453;29.3229;25.1250;83.9565;24.8982;19.2761;76.6309;1010.9316;1010.9316;1.1588;1.9634;2.2445;55.6650;52.5221;97.9500;    0;0.0000;0.0000
2023-03-09 12:16:12;27.2978;24.3453;29.3229;25.1250;83.9565;24.8982;19.2761;76.6309;1010.9316;1010.9316;1.1588;2.7408;2.2445;52.6581;52.5221;97.9500;    0;0.0000;0.0000
2023-03-09 12:16:42;27.2956;24.3664;29.3204;25.1493;84.0740;24.9300;19.3022;76.6952;1010.8839;1010.8839;1.1587;3.2225;2.2550;50.5737;54.0842;97.9500;    0;0.0000;0.0000
2023-03-09 12:17:12;27.2956;24.3664;29.3204;25.1493;84.0740;24.9300;19.3022;76.6952;1010.8839;1010.8839;1.1587;1.3588;2.2550;55.6969;54.0842;97.9500;    0;0.0000;0.0000
2023-03-09 12:17:42;27.2224;24.2734;29.3134;25.0518;83.9663;24.7984;19.1927;76.3396;1010.8323;1010.8323;1.1590;2.2564;2.4169;51.7095;53.9478;97.9500;    0;0.0000;0.0000
2023-03-09 12:18:12;27.2224;24.2734;29.2279;25.0518;83.9663;24.7984;19.1927;76.3396;1010.8323;1010.8323;1.1590;2.7805;2.3618;55.8543;53.6457;97.9500;    0;0.0000;0.0000
2023-03-09 12:18:42;27.1959;24.2520;29.2279;25.0261;83.9889;24.7690;19.1673;76.2472;1010.8339;1010.8339;1.1592;1.0335;2.3618;31.4242;53.6457;97.9500;    0;0.0000;0.0000
2023-03-09 12:19:12;27.1959;24.2520;29.2110;25.0261;83.9889;24.7690;19.1673;76.2472;1010.8339;1010.8339;1.1592;2.5381;2.1456;51.1049;55.5835;97.9500;    0;0.0000;0.0000
2023-03-09 12:19:42;27.1951;24.2746;29.2110;25.0517;84.1067;24.8027;19.1924;76.3105;1010.9219;1010.9219;1.1592;2.5956;2.1456;52.3062;55.5835;97.9500;    0;0.0000;0.0000
2023-03-09 12:20:12;27.1951;24.2746;29.1873;25.0517;84.1067;24.8027;19.1924;76.3105;1010.9219;1010.9219;1.1592;2.4045;2.5250;30.7212;53.1835;97.9500;    0;0.0000;0.0000
2023-03-09 12:20:42;27.1936;24.2790;29.1873;25.0503;84.1358;24.8093;19.1985;76.3243;1010.8741;1010.8741;1.1592;3.0200;2.5250;55.1152;53.1835;97.9500;    0;0.0000;0.0000
2023-03-09 12:21:12;27.1936;24.2790;29.1866;25.0503;84.1358;24.8093;19.1985;76.3243;1010.8741;1010.8741;1.1592;2.4651;2.4800;56.6848;52.0008;97.9500;    0;0.0000;0.0000
2023-03-09 12:21:42;27.1936;24.2790;29.1866;25.0503;84.1358;24.8093;19.1995;76.3269;1010.8228;1010.8228;1.1591;3.1649;2.4800;52.3518;52.0008;97.9500;    0;0.0000;0.0000
2023-03-09 12:22:12;27.1936;24.2790;29.1880;25.0503;84.1358;24.8093;19.1995;76.3269;1010.8228;1010.8228;1.1591;2.3393;2.4573;51.7549;50.6556;97.9500;    0;0.0000;0.0000
2023-03-09 12:22:42;27.1921;24.2891;29.1832;25.0620;84.1944;24.8245;19.2105;76.3536;1010.8713;1010.8713;1.1592;2.6465;2.4980;61.4062;50.7406;97.9500;    0;0.0000;0.0000
2023-03-09 12:23:12;27.1921;24.2891;29.1832;25.0620;84.1944;24.8245;19.2105;76.3536;1010.8713;1010.8713;1.1592;2.2172;2.4980;38.6796;50.7406;97.9500;    0;0.0000;0.0000
2023-03-09 12:23:42;27.1959;24.3164;29.2101;25.0789;84.3134;24.8647;19.2418;76.4372;1010.9280;1010.9280;1.1592;2.7231;2.0900;45.1290;49.0592;97.9500;    0;0.0000;0.0000
2023-03-09 12:24:12;27.1959;24.3164;29.2101;25.0789;84.3134;24.8647;19.2418;76.4372;1010.9280;1010.9280;1.1592;3.0071;2.0900;52.9910;49.0592;97.9500;    0;0.0000;0.0000
2023-03-09 12:24:42;27.1951;24.3214;29.1701;25.0782;84.3427;24.8723;19.2500;76.4574;1010.8172;1010.8172;1.1591;2.3606;2.8290;51.3563;48.5314;97.9500;    0;0.0000;0.0000
2023-03-09 12:25:12;27.1951;24.3214;29.1701;25.0782;84.3427;24.8723;19.2500;76.4574;1010.8172;1010.8172;1.1591;1.6447;2.8290;27.6146;48.5314;97.9500;    0;0.0000;0.0000
2023-03-09 12:25:42;27.1944;24.3090;29.1898;25.0774;84.2836;24.8539;19.2338;76.4152;1010.8898;1010.8898;1.1592;2.6727;2.4264;54.5943;48.8987;97.9500;    0;0.0000;0.0000
2023-03-09 12:26:12;27.1944;24.3090;29.1898;25.0774;84.2836;24.8539;19.2338;76.4152;1010.8898;1010.8898;1.1592;2.8299;2.4264;50.4869;48.8987;97.9500;    0;0.0000;0.0000
2023-03-09 12:26:42;27.1216;24.2573;29.1891;25.0200;84.3824;24.7839;19.1723;76.1827;1010.8979;1010.8979;1.1595;1.7639;2.4543;55.2827;49.1379;97.9500;    0;0.0000;0.0000
2023-03-09 12:27:12;27.1216;24.2573;29.0954;25.0200;84.3824;24.7839;19.1723;76.1827;1010.8979;1010.8979;1.1595;2.8705;2.5792;31.8276;49.6497;97.9500;    0;0.0000;0.0000
2023-03-09 12:27:42;27.1936;24.3316;29.0954;25.1031;84.4013;24.8876;19.2619;76.4863;1010.8220;1010.8220;1.1591;3.4332;2.5792;26.5857;49.6497;97.9500;    0;0.0000;0.0000
2023-03-09 12:28:12;27.1936;24.3316;29.1690;25.1031;84.4013;24.8876;19.2619;76.4863;1010.8220;1010.8220;1.1591;2.9549;2.8059;32.6225;35.5512;97.9500;    0;0.0000;0.0000
2023-03-09 12:28:42;27.1974;24.3587;29.1690;25.1068;84.5203;24.9278;19.2937;76.5712;1010.8546;1010.8546;1.1591;2.0931;2.8059;59.8973;35.5512;97.9500;    0;0.0000;0.0000
2023-03-09 12:29:12;27.1974;24.3587;29.1861;25.1068;84.5203;24.9278;19.2937;76.5712;1010.8546;1010.8546;1.1591;3.0089;2.5430;51.2955;45.4083;97.9500;    0;0.0000;0.0000
2023-03-09 12:29:42;27.1966;24.3346;29.1861;25.1060;84.4021;24.8919;19.2664;76.5009;1010.7807;1010.7807;1.1590;2.9500;2.5430;33.4379;45.4083;97.9500;    0;0.0000;0.0000
2023-03-09 12:30:12;27.1966;24.3346;29.1965;25.1060;84.4021;24.8919;19.2664;76.5009;1010.7807;1010.7807;1.1590;3.1978;2.3836;56.8696;46.7616;97.9500;    0;0.0000;0.0000
2023-03-09 12:30:42;27.1959;24.3689;29.1734;25.1185;84.5789;24.9430;19.3064;76.6020;1010.8208;1010.8208;1.1590;3.1328;2.7833;51.6752;52.1121;97.9500;    0;0.0000;0.0000
2023-03-09 12:31:12;27.1959;24.3689;29.1734;25.1185;84.5789;24.9430;19.3064;76.6020;1010.8208;1010.8208;1.1590;1.9219;2.7833;48.8433;52.1121;97.9500;    0;0.0000;0.0000
2023-03-09 12:31:42;27.1959;24.3805;29.1934;25.1317;84.6379;24.9604;19.3212;76.6398;1010.7748;1010.7748;1.1590;2.7557;2.4027;38.9892;37.2609;97.9500;    0;0.0000;0.0000
2023-03-09 12:32:12;27.1959;24.3805;29.1934;25.1317;84.6379;24.9604;19.3212;76.6398;1010.7748;1010.7748;1.1590;2.8242;2.4027;42.8243;37.2609;97.9500;    0;0.0000;0.0000
2023-03-09 12:32:42;27.1951;24.3856;29.1811;25.1310;84.6673;24.9681;19.3273;76.6546;1010.7706;1010.7706;1.1590;2.9166;2.6090;42.8974;47.6867;97.9500;    0;0.0000;0.0000
2023-03-09 12:33:12;27.1951;24.3856;29.1811;25.1310;84.6673;24.9681;19.3273;76.6546;1010.7706;1010.7706;1.1590;1.4244;2.6090;49.3083;47.6867;97.9500;    0;0.0000;0.0000
2023-03-09 12:33:42;27.1981;24.3945;29.2068;25.1339;84.6975;24.9811;19.3355;76.6786;1010.8940;1010.8940;1.1591;3.4878;2.2393;43.6169;41.5598;97.9500;    0;0.0000;0.0000
2023-03-09 12:34:12;27.1981;24.3945;29.2068;25.1339;84.6975;24.9811;19.3355;76.6786;1010.8940;1010.8940;1.1591;2.2145;2.2393;46.5425;41.5598;97.9500;    0;0.0000;0.0000
2023-03-09 12:34:42;27.1974;24.3937;29.1961;25.1332;84.6973;24.9800;19.3359;76.6788;1010.8284;1010.8284;1.1590;2.7238;2.4167;47.2534;49.9637;97.9500;    0;0.0000;0.0000
2023-03-09 12:35:12;27.1974;24.3937;29.2098;25.1332;84.6973;24.9800;19.3359;76.6788;1010.8284;1010.8284;1.1590;3.0635;2.1920;47.5258;50.1468;97.9500;    0;0.0000;0.0000
2023-03-09 12:35:42;27.1671;24.3683;29.2098;25.1038;84.7189;24.9449;19.3078;76.5756;1010.7161;1010.7161;1.1590;3.3263;2.1920;40.5397;50.1468;97.9500;    0;0.0000;0.0000
2023-03-09 12:36:12;27.1671;24.3683;29.1414;25.1038;84.7189;24.9449;19.3078;76.5756;1010.7161;1010.7161;1.1590;2.5547;2.7291;51.3049;47.7488;97.9500;    0;0.0000;0.0000
2023-03-09 12:36:43;27.0942;24.2873;29.1414;25.0329;84.6702;24.8311;19.2077;76.2444;1010.9077;1010.9077;1.1596;3.2158;2.7291;41.5721;47.7488;97.9500;    0;0.0000;0.0000
2023-03-09 12:37:13;27.0942;24.2873;29.0244;25.0329;84.6702;24.8311;19.2077;76.2444;1010.9077;1010.9077;1.1596;2.3149;3.3518;59.5780;46.5237;97.9500;    0;0.0000;0.0000
2023-03-09 12:37:42;27.0949;24.2823;29.0244;25.0337;84.6409;24.8235;19.2039;76.2355;1010.7971;1010.7971;1.1595;2.3829;3.3518;64.3656;46.5237;97.9500;    0;0.0000;0.0000
