Time,COM Elapse,0-Pressure,0-Pressure Temperature,0-Humidity,0-Humidity Temperature,1-EE03 Humidity,1-EE03 Humidity Temperature,2-Sensor Temperature,2-Object Temperature,3-GPS Latitude,3-GPS Longitude,3-GPS Altitude,3-GPS Sat Count,4-HTU21D Humidity,4-HTU21D Humidity Temperature,5-NTC Temperature A,5-NTC Resistance A,6-Hanwei CO ppm,6-Hanwei CO SUP VDC,6-Hanwei CO VDC ,7-Hanwei CH4 ppm,7-Hanwei CH4 SUP VDC,7-Hanwei CH4 VDC ,8-IST HYT 271 Humidity,8-IST HYT 271 Humidity Temperature,13-NTC Temperature B,13-NTC Resistance B,14-EEH210 Humidity,14-EEH210 Humidity Temperature,15-IMS PT100A Temperature,15-IMS PT100A Resistance,16-IMS PT100B Temperature,16-IMS PT100B Resistance,17-IST HYT 271 Humidity B,17-IST HYT 271 Humidity Temperature B,XQ-iMet-XQ Pressure,XQ-iMet-XQ Air Temperature,XQ-iMet-XQ Humidity,XQ-iMet-XQ Humidity Temp,XQ-iMet-XQ Date,XQ-iMet-XQ Time,XQ-iMet-XQ Longitude,XQ-iMet-XQ Latitude,XQ-iMet-XQ Altitude,XQ-iMet-XQ Sat Count,
2023/03/09 15:33:59.7627,9.179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005.31,28.49,79.9,30.46,2023/03/09,04:56:12,152.0912437,-23.5055767,78.068,16,
2023/03/09 15:33:59.7825,9.199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005.34,28.64,81.8,30.42,2023/03/09,04:56:13,152.0913039,-23.5055458,77.731,16,
2023/03/09 15:33:59.8127,9.229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004.86,28.47,82.3,30.43,2023/03/09,04:56:14,152.0913508,-23.5055281,78.467,16,
2023/03/09 15:33:59.8325,9.249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005.08,28.58,82.9,30.48,2023/03/09,04:56:15,152.0913675,-23.5055207,78.393,16,
2023/03/09 15:33:59.8626,9.279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005.1,28.6,82.6,30.53,2023/03/09,04:56:16,152.0913702,-23.5055176,77.932,16,
2023/03/09 15:33:59.8926,9.309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004.99,28.62,82.8,30.55,2023/03/09,04:56:17,152.0913615,-23.5055087,78.523,16,
2023/03/09 15:33:59.9125,9.329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004.9,28.29,83,30.46,2023/03/09,04:56:18,152.0913681,-23.5054925,79.119,16,
2023/03/09 15:33:59.9425,9.359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004.79,28.26,84.1,30.24,2023/03/09,04:56:19,152.0913922,-23.50546,79.498,16,
2023/03/09 15:33:59.9624,9.379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004.89,28.09,85.6,30.1,2023/03/09,04:56:20,152.0914394,-23.5054263,79.436,16,
2023/03/09 15:33:59.9924,9.409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005.01,28.05,86.8,29.98,2023/03/09,04:56:21,152.0915107,-23.5054016,79.079,16,
2023/03/09 15:34:00.0224,9.439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005.02,27.93,88.6,29.8,2023/03/09,04:56:22,152.0915994,-23.5053814,78.79,16,
2023/03/09 15:34:00.0424,9.459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005.04,27.93,90.1,29.66,2023/03/09,04:56:23,152.0917049,-23.5053627,78.694,16,
2023/03/09 15:34:00.0725,9.489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004.95,27.91,90.2,29.54,2023/03/09,04:56:24,152.0918151,-23.505347,78.614,16,
2023/03/09 15:34:00.0925,9.509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005,28.18,89.9,29.49,2023/03/09,04:56:25,152.0919254,-23.5053306,78.874,16,
2023/03/09 15:34:00.1125,9.529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004.93,28.36,89,29.47,2023/03/09,04:56:26,152.0920309,-23.5053161,78.947,16,
2023/03/09 15:34:00.1425,9.559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004.9,28.38,87.1,29.47,2023/03/09,04:56:27,152.0921314,-23.5053023,78.929,16,
2023/03/09 15:34:00.1724,9.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004.95,28.78,88.7,29.52,2023/03/09,04:56:28,152.0922276,-23.5052888,78.804,16,
2023/03/09 15:34:00.2023,9.619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004.88,29.01,88.9,29.59,2023/03/09,04:56:29,152.0923177,-23.5052782,78.778,16,
2023/03/09 15:34:00.2224,9.639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004.71,29.12,89,29.7,2023/03/09,04:56:30,152.0923972,-23.5052739,79.427,16,
2023/03/09 15:34:00.2524,9.669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004.79,28.95,88.8,29.8,2023/03/09,04:56:31,152.0924413,-23.5052694,80.295,16,
2023/03/09 15:34:00.2724,9.689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004.96,28.99,87.8,29.96,2023/03/09,04:56:32,152.0924523,-23.5052675,80.724,16,
2023/03/09 15:34:00.3024,9.719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005.04,29.05,87.2,30.06,2023/03/09,04:56:33,152.0924536,-23.5052661,81.786,16,
2023/03/09 15:34:00.3224,9.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005.02,28.86,86.8,30.1,2023/03/09,04:56:34,152.0924503,-23.5052639,81.888,16,
2023/03/09 15:34:00.3524,9.769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005.04,28.79,86.8,30.17,2023/03/09,04:56:35,152.0924453,-23.5052619,82.13,16,
2023/03/09 15:34:00.3823,9.799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005,28.77,86.7,30.21,2023/03/09,04:56:36,152.0924423,-23.5052603,82.334,16,
2023/03/09 15:34:00.4023,9.819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004.99,28.73,86.4,30.25,2023/03/09,04:56:37,152.0924391,-23.5052586,82.017,16,
2023/03/09 15:34:00.4322,9.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005,28.71,86.2,30.31,2023/03/09,04:56:38,152.092439,-23.5052573,81.809,16,
2023/03/09 15:34:00.4622,9.878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005.03,28.67,86.2,30.28,2023/03/09,04:56:39,152.0924397,-23.5052557,81.723,16,
2023/03/09 15:34:00.4822,9.898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004.97,28.73,86.5,30.2,2023/03/09,04:56:40,152.0924419,-23.5052562,81.406,16,
2023/03/09 15:34:00.5122,9.929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005.08,28.38,87,30.12,2023/03/09,04:56:41,152.0924573,-23.505271,81.271,16,
2023/03/09 15:34:00.5321,9.948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005.06,28.24,87.6,30.02,2023/03/09,04:56:42,152.0924891,-23.5053027,81.555,16,
2023/03/09 15:34:00.5621,9.978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004.96,28.53,87.6,30.05,2023/03/09,04:56:43,152.0925074,-23.5053302,82.378,16,
2023/03/09 15:34:00.5821,9.998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005.03,28.88,87.2,30.2,2023/03/09,04:56:44,152.0925109,-23.5053414,83.417,16,
2023/03/09 15:34:00.6122,10.029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004.96,28.93,86.9,30.27,2023/03/09,04:56:45,152.0925109,-23.5053447,83.368,16,
2023/03/09 15:34:00.6422,10.058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005.02,28.86,86.3,30.34,2023/03/09,04:56:46,152.0925064,-23.5053442,83.925,16,
2023/03/09 15:34:00.6622,10.078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004.98,28.73,85.9,30.38,2023/03/09,04:56:47,152.0925077,-23.5053427,83.834,16,
2023/03/09 15:34:00.6922,10.108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005.04,28.57,86.1,30.32,2023/03/09,04:56:48,152.0925148,-23.5053471,83.624,16,
2023/03/09 15:34:00.7220,10.138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004.97,28.86,86,30.41,2023/03/09,04:56:49,152.0925186,-23.5053565,85.595,16,
2023/03/09 15:34:00.7422,10.159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005.01,28.77,85.5,30.46,2023/03/09,04:56:50,152.0925182,-23.5053609,86.932,16,
2023/03/09 15:34:00.7721,10.188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005.03,28.71,85.7,30.45,2023/03/09,04:56:51,152.0925172,-23.5053631,87.591,16,
2023/03/09 15:34:00.7921,10.208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004.98,28.68,86,30.45,2023/03/09,04:56:52,152.0925149,-23.5053626,88.27,16,
2023/03/09 15:34:00.8221,10.238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004.97,28.7,86,30.42,2023/03/09,04:56:53,152.0925126,-23.5053637,88.366,16,
2023/03/09 15:34:00.8520,10.268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005.01,28.72,86.4,30.43,2023/03/09,04:56:54,152.0925131,-23.5053639,88.499,16,
2023/03/09 15:34:00.8720,10.288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004.97,28.79,85.7,30.42,2023/03/09,04:56:55,152.0925139,-23.5053634,88.754,16,
2023/03/09 15:34:00.9021,10.318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004.99,28.77,86,30.38,2023/03/09,04:56:56,152.0925157,-23.5053623,88.878,16,
2023/03/09 15:34:00.9221,10.338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004.98,28.77,86.1,30.43,2023/03/09,04:56:57,152.0925174,-23.5053624,88.575,16,
2023/03/09 15:34:00.9521,10.368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004.95,28.66,86,30.41,2023/03/09,04:56:58,152.0925175,-23.5053629,87.981,16,
2023/03/09 15:34:00.9727,10.389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005.01,28.55,85.6,30.37,2023/03/09,04:56:59,152.0925183,-23.5053637,87.515,16,
2023/03/09 15:34:01.0026,10.419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005.01,28.53,85.7,30.34,2023/03/09,04:57:00,152.0925202,-23.505365,86.902,16,
2023/03/09 15:34:01.0325,10.449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004.97,28.44,85.6,30.32,2023/03/09,04:57:01,152.0925219,-23.5053657,86.419,16,
2023/03/09 15:34:01.0526,10.469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005.03,28.42,84.8,30.28,2023/03/09,04:57:02,152.09252,-23.5053655,86.049,16,
2023/03/09 15:34:01.0826,10.499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004.98,28.49,86.4,30.31,2023/03/09,04:57:03,152.0925187,-23.5053652,85.843,16,
2023/03/09 15:34:01.1026,10.519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005.01,28.4,84.9,30.28,2023/03/09,04:57:04,152.0925179,-23.5053674,85.88,16,
2023/03/09 15:34:01.1325,10.549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005.02,28.33,84.2,30.25,2023/03/09,04:57:05,152.0925173,-23.5053691,86.191,16,
2023/03/09 15:34:01.1625,10.579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005,28.35,83.8,30.28,2023/03/09,04:57:06,152.092517,-23.5053693,86.592,16,
2023/03/09 15:34:01.1824,10.599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004.99,28.35,83.3,30.31,2023/03/09,04:57:07,152.0925181,-23.5053709,87.227,16,
2023/03/09 15:34:01.2125,10.629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005,28.37,82.9,30.31,2023/03/09,04:57:08,152.0925145,-23.5053702,88.106,16,
2023/03/09 15:34:01.2324,10.649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004.98,28.38,83.4,30.31,2023/03/09,04:57:09,152.0925115,-23.5053697,88.95,16,
2023/03/09 15:34:01.2624,10.679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004.98,28.46,83.5,30.31,2023/03/09,04:57:10,152.0925096,-23.5053685,89.869,16,
2023/03/09 15:34:01.2824,10.699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004.95,28.44,83.4,30.32,2023/03/09,04:57:11,152.0925101,-23.5053683,90.373,16,
2023/03/09 15:34:01.3124,10.729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004.99,28.49,83.2,30.34,2023/03/09,04:57:12,152.0925083,-23.5053688,90.526,16,
2023/03/09 15:34:01.3423,10.759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005.03,28.37,82.7,30.34,2023/03/09,04:57:13,152.0925089,-23.5053687,90.74,16,
2023/03/09 15:34:01.3623,10.779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004.99,28.4,83,30.31,2023/03/09,04:57:14,152.092511,-23.5053692,90.715,16,
2023/03/09 15:34:01.3924,10.809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005.02,28.44,83.4,30.32,2023/03/09,04:57:15,152.0925129,-23.5053693,90.782,16,
2023/03/09 15:34:01.4124,10.829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005.01,28.42,83.1,30.31,2023/03/09,04:57:16,152.0925135,-23.5053686,91.003,16,
2023/03/09 15:34:01.4424,10.859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004.94,28.44,83.4,30.31,2023/03/09,04:57:17,152.0925139,-23.5053674,91.023,16,
2023/03/09 15:34:01.4723,10.889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004.98,28.44,83.2,30.31,2023/03/09,04:57:18,152.0925165,-23.5053691,90.473,16,
2023/03/09 15:34:01.4924,10.909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005,28.46,83,30.31,2023/03/09,04:57:19,152.0925162,-23.505368,90.079,16,
2023/03/09 15:34:01.5224,10.939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004.97,28.46,82.9,30.27,2023/03/09,04:57:20,152.0925153,-23.5053673,89.723,16,
2023/03/09 15:34:01.5522,10.968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004.98,28.51,83,30.27,2023/03/09,04:57:21,152.0925164,-23.5053685,89.39,16,
2023/03/09 15:34:01.5723,10.989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005,28.4,82.9,30.25,2023/03/09,04:57:22,152.0925176,-23.5053698,89.296,16,
2023/03/09 15:34:01.6022,11.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004.98,28.46,83.2,30.21,2023/03/09,04:57:23,152.0925189,-23.5053709,89.571,16,
2023/03/09 15:34:01.6224,11.039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005.02,28.42,83.4,30.2,2023/03/09,04:57:24,152.0925192,-23.5053716,89.844,16,
2023/03/09 15:34:01.6523,11.069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005.06,28.4,83.5,30.2,2023/03/09,04:57:25,152.0925221,-23.5053738,89.641,16,
2023/03/09 15:34:01.6723,11.089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005.02,28.44,83.7,30.2,2023/03/09,04:57:26,152.0925238,-23.5053751,90.104,16,
2023/03/09 15:34:01.7022,11.118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005.01,28.44,83.8,30.17,2023/03/09,04:57:27,152.0925232,-23.5053765,90.423,16,
2023/03/09 15:34:01.7321,11.148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004.98,28.46,84.1,30.16,2023/03/09,04:57:28,152.0925231,-23.5053778,90.598,16,
2023/03/09 15:34:01.7521,11.168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004.99,28.44,84.1,30.16,2023/03/09,04:57:29,152.0925249,-23.5053798,90.618,16,
2023/03/09 15:34:01.7821,11.198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005.02,28.44,84.2,30.17,2023/03/09,04:57:30,152.0925251,-23.5053817,90.599,16,
2023/03/09 15:34:01.8121,11.228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004.96,28.48,84.6,30.18,2023/03/09,04:57:31,152.0925236,-23.5053828,90.443,16,
2023/03/09 15:34:01.8321,11.248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004.97,28.4,84.3,30.17,2023/03/09,04:57:32,152.092527,-23.5053818,90.707,16,
2023/03/09 15:34:01.8622,11.278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004.97,28.4,84.1,30.17,2023/03/09,04:57:33,152.0925305,-23.5053812,91.035,16,
2023/03/09 15:34:01.8821,11.298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004.93,28.51,84.2,30.2,2023/03/09,04:57:34,152.0925301,-23.5053811,90.803,16,
2023/03/09 15:34:01.9121,11.328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004.96,28.51,84,30.2,2023/03/09,04:57:35,152.0925313,-23.505381,90.457,16,
2023/03/09 15:34:01.9420,11.358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004.95,28.51,84.1,30.21,2023/03/09,04:57:36,152.092531,-23.5053803,90.525,16,
2023/03/09 15:34:01.9627,11.379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005,28.53,84.2,30.23,2023/03/09,04:57:37,152.0925309,-23.5053798,90.406,16,
2023/03/09 15:34:01.9927,11.409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005.01,28.51,84.1,30.23,2023/03/09,04:57:38,152.0925318,-23.5053781,90.106,16,
2023/03/09 15:34:02.0128,11.429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005.05,28.57,84.4,30.25,2023/03/09,04:57:39,152.0925328,-23.5053763,89.91,16,
2023/03/09 15:34:02.0428,11.459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004.98,28.58,85.1,30.25,2023/03/09,04:57:40,152.0925332,-23.5053756,89.951,16,
2023/03/09 15:34:02.0627,11.479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005.03,28.58,85.2,30.31,2023/03/09,04:57:41,152.0925363,-23.5053739,90.064,16,
2023/03/09 15:34:02.0927,11.509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005.02,28.57,85,30.35,2023/03/09,04:57:42,152.0925378,-23.5053725,90.453,16,
2023/03/09 15:34:02.1227,11.539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005.02,28.59,84.7,30.45,2023/03/09,04:57:43,152.0925383,-23.5053715,90.673,16,
2023/03/09 15:34:02.1428,11.559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004.97,28.64,84.4,30.48,2023/03/09,04:57:44,152.0925384,-23.5053705,90.988,16,
2023/03/09 15:34:02.1728,11.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004.92,28.71,84.3,30.49,2023/03/09,04:57:45,152.0925381,-23.5053705,91.241,16,
2023/03/09 15:34:02.2027,11.619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004.99,28.68,83.9,30.46,2023/03/09,04:57:46,152.0925379,-23.5053692,91.603,16,
2023/03/09 15:34:02.2227,11.639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004.96,28.66,83.4,30.52,2023/03/09,04:57:47,152.0925374,-23.505368,92.057,16,
2023/03/09 15:34:02.2526,11.669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004.98,28.71,83.6,30.6,2023/03/09,04:57:48,152.0925361,-23.505367,92.393,16,
